Lang,Index,Source,Reference,LLM_Translation,Reasoning_Summary,ChrF
Georgian,20,ert+xel ber-eb-ma rust(a)vel-is c'ign-is c'a+rtm+ev+a mo-(0-)m-i'-nd+om-es,the monks once conceived a desire to snatch away from me Rust(a)veli's book,Once the monks wanted to confiscate Rustaveli’s book from me.,"**Translating Georgian roots**

I need to translate a few Georgian phrases. For ""ertxel,"" maybe it's about a singular noun, and ""berebma"" refers to monks. ""Rustavelis cignis"" appears to be about a book by Rustaveli. Then there's ""cartmeva,"" which I’m interpreting as reading or translation, possibly linked to ""borrowing."" The root ""targmna"" suggests translation. I'm exploring other verbs like ""c'armt'neva,"" and discovering that ""c'arTmeva"" might relate to confiscation, fitting with ""seizing."" The verb ""mo-m-i'-nd-om-es"" seems to indicate wanting something for me.
**Translating Georgian verbs**

I’m analyzing the translation of a sentence that conveys a peasant's desire to learn writing and reading. The verb ""mo-i-ndoma"" means ""desired."" So when I see ""mo-m-i-ndomes,"" it might translate to ""they desired me,"" but the m- could indicate an indirect object. This gives me the sense that “they wanted for me” or “I wanted.” The verbs seem to change depending on singular and plural forms, and it’s a bit tricky with the dative structure. I’m exploring these nuances further!
**Parsing Georgian verbs**

I’m trying to break down the meaning of ""mo-m-i-ndomes."" The ""mo-"" seems like a preverb, and ""m-"" likely indicates a first-person object. The root ""ndom"" is about wanting, while ""-es"" suggests it’s in the aorist tense, meaning a past action from a plural subject. This might translate to ""they wanted for me."" I’m wondering if ""minda"" relates to dative construction, which confuses me about the direct object versus the indirect object. The complexities are really intriguing!
**Interpreting verb constructions**

I’m analyzing the grammatical structure to figure out the meaning of a sentence involving monks and Rustaveli's book. I realize ""berebma"" is ergative, not nominative; that’s important! I'm considering if this means the monks wanted to confiscate the book from me. ""Momindomes"" could imply they wanted it for me or asked me to do it. However, I'm puzzled about how the verb structure indicates the subject and object. The complexities of ergative versus nominative are really making me think!",34.76
Georgian,21,delegat'-eb-i si+am+ovn+eb-it (Ø-)p'asux-ob-en q'ovel+gvar t'q'u+il-sa da mo+čven+eb+it še+k'itx+v-eb-s,the delegates provide answers with pleasure to every kind of lie and specious question,The delegates gladly answer all kinds of lies and questions with demonstrations.,"**Rephrasing responses**

I'm thinking about how to present the delegates’ actions in a clear way. I want to say something like, ""The delegates gladly answer all kinds of lies and questions with demonstrations."" It's concise but captures the essence of their responsiveness. I’m aiming for a one-liner that reflects their willingness to engage with various inquiries. Simplifying the wording is key, so this phrasing feels effective and to the point!",39.91
Georgian,22,sa-c'er-i mankana,typewriter (lit. machine for writing),typewriter,detailed,28.69
Georgian,23,"mo-xar-ul-i v-a+r, rom še-mo-(Ø-?Ø-)i-a+r-e čem-tan",I am delighted that you have popped in at my place.,I’m glad that you came to see me.,detailed,23.23
Georgian,24,čem-ma megobar-ma ert+man+et-s rom ga-gv-(Ø-)a-cn-o,when my friend introduced us to each other..,My friend introduced us to each other.,"**Translating Georgian sentences**

I need to translate the Georgian sentence: ""čem-ma megobar-ma ertmanets rom gagv-a-cn-o."" Breaking it down, I see ""čem-ma"" means ""my friend"" and ""megobar-ma"" is also ""friend."" The term ""ertmanets"" means ""each other"" in dative form. ""Rom"" translates to ""that,"" while ""ga-gv-a-cn-o"" seems related to ""to introduce us,"" since ""a-cn"" appears to denote make known. The overall meaning might be ""my friend that introduced us to each other."" There's some confusion around the ergative subject and dative object, but that’s part of learning!
**Understanding the sentence structure**

I think the core meaning of the sentence is ""My friend introduced us to each other."" But I'm wondering why both ""ertmanets"" and ""gv"" are used. ""Ertmanets"" refers to ""each other,"" while ""gv"" indicates the 1st person plural object (us). I think ""rom"" might function as a complementizer or even in a causative context, like saying, “My friend said that he introduced us.” But since the sentence only has one clause, maybe it's more like ""My friend introduced us to each other."" I need to dig deeper into that!
**Analyzing the subjunctive usage**

In Georgian, ""rom"" typically introduces complement clauses, but here the only verb I see is ""gagvacno"" with the subjunctive ""-o."" This might mean the main verb is missing, giving it an ellipsis-like quality. I wonder if it implies ""My friend wanted us to get to know each other,"" even though the verb ""wanted"" isn't present. The ""-o"" suggests a subjunctive mood, possibly meaning ""let him introduce us"" or ""may he introduce us."" Therefore, it seems reasonable to interpret this as ""My friend told us to get acquainted with each other.""
**Clarifying the meaning and structure**

I’m realizing that ""gagvacno"" could be in the subjunctive mood, suggesting that ""rom gagvacno"" might relate to an omitted verb like ""asked."" However, if we look at the whole phrase ""čem-ma megobar-ma ... rom gagvacno,"" it can mean ""My friend introduced us to each other."" Here, ""rom"" might function as a resumptive or quotative element. In colloquial Georgian, ""rom"" can also act like a particle for emphasis. Still, the simplest translation appears to be ""My friend introduced us to each other.""",85.04
Georgian,25,kmar-ma pul-i mo-(Ø-)m-c-a,‘(my) husband gave me (the) money’,The husband gave me the money.,detailed,53.55
Georgian,26,dia+saxl+is-ma katam-i da-k'l-a da gv-a-č'am-a,the housewife killed the chicken (sc. by slitting its throat) and fed it to us,The master of the house killed the chicken and fed it to us.,"**Translating contextually**

I'm figuring out some translation nuances. If we have “gv-”, it could mean ""fed us,"" which makes sense in the context: he killed the chicken and fed it to us. The direct object ""it"" might be omitted due to context. So my translation could be: ""The head of the household killed the chicken and fed it to us."" I’m thinking of using ""housemaster"" as a creative term for ""the house's (man)."" Let's finalize that!",53.14
Georgian,28,"še k'arg-o k'ac-o, šena","you good man, you","Hey, you good man!",detailed,69.77
Georgian,30,"(Ø-Ø-)i-c-i m+cn+eba-n-i: ar (Ø-)i-mušr-o, k'ac-i ar mo-(Ø-Ø-)k'l-a, ar mo-(Ø-Ø-)i-p'ar-o, ar (Ø-)i-q'-o cru-mo+c'm+e, nu mo-(Ø-Ø-)a-t'q'u-eb, p'at'iv-i (Ø-Ø-Ø-)e-c-i šen-s mama-s da deda-s.","You know the commandments: do not commit adultery, do not kIII, do not steal, do not bear false witness, do not lie, honour your father and mother.»","You know the commandments: Do not commit adultery, do not murder, do not steal, do not bear false witness, do not defraud, honor your father and mother.",detailed,83.17
Georgian,31,m+š+ob+el-s (Ø-)u-q'var-s šv+il-i / šv+il-eb-i,The parent loves the child/children,The parent loves the child/children.,detailed,99.3
Georgian,32,"i+ma-s ver v-(Ø-)i-t'q'v-i, rom šuxart-i srul+i+ad ga-rk'v-e-ul-i-q'-o-s xan-is p'repiks-eb-ad xmar+eb-is sa+k'itx-Si",I shan't be able to say that Schuchardt gained a complete understanding of the question of the use as prefixes of xan (or hae),I could not tell him that Schuchardt had fully clarified the question of the use of the “xan-” prefixes.,"**Translating Georgian Linguistics**

I need to translate a Georgian sentence, likely from a linguistics text. Parsing it, I see ""i+ma-s"" could mean ""that-ERG,"" but actually, it seems to be ""im-as"" (that-DAT/ACC). ""ver"" means ""cannot/not,"" and ""v-it'q'v-i"" could be ""I said"" (aorist 1sg). ""rom"" translates to ""that,"" and ""šuxart-i"" might refer to the linguist Hugo Schuchardt. The phrase ""ga-rk'v-e-ul-i-q'-o-s"" suggests it's been clarified, and ""xan-is p'repiks-eb-ad"" pertains to ""khan's prefixes"" in Georgian linguistics.",42.16
Georgian,33,"an+da, o+d+it+gan k'omp'as-s ra-d (Ø-)a-kv-s isar-i or-i?",Or why does a compass have two arrows to begin with?,"So then, why does a compass have two arrows?",detailed,69.38
Georgian,35,"tu e+s varaud-i mart+eb+ul-i ag-mo-čn-d-eb-od-a, u+nd+a ga-rk'v-e-ul-i-q'+o","If this supposition had proved correct, it would have had to have been explained...","If this assumption turned out to be correct, it would have to be clarified.",detailed,41.29
Georgian,36,m+gza+v+r-eb-ma pex-s/nabij-s a-(?Ø-Ø-)u-čkar-es,the travellers quickened their pace/step.,The travellers quickened their pace.,detailed,82.51
Georgian,37,"tav-s (Ø-)i-kn-ev-s jagl-ik'a, uar-s (Ø-)a-cxad-eb-s","‘the little dog shakes its head, it indicates its refusal’",The little dog has a mind of its own; it refuses.,"**Translating Georgian Sentence**

I need to translate a Georgian sentence that seems to be morphologically segmented. The interpretation might be, ""the dog will have a headache, refuses to heat up."" Parsing the elements: ""tav-s"" means ""head,"" and ""i-kn-ev-s"" might suggest it will have. Another example indicates ""it will be."" So perhaps ""tav-s i-kn-ev-s"" means ""it has a head."" The second clause involves refusal, indicating that ""he refuses"" could make sense. Overall, I'm concluding that it's saying, ""The little dog will have a headache; it declares refusal.""
**Interpreting Georgian Proverb**

I'm exploring a possible Georgian proverb: ""tavs iknevs jaglika, uars acxadebs,"" which might translate to ""The dog will get a head (mind); it will refuse."" The first verb ""i-kn-ev-s"" could suggest ""will be,"" given connections to ""iqneba,"" which means ""it will be."" It seems ""iqnevs"" refers to the present or future. Then, could ""i-kn-ev-s"" imply “keeps in mind”? There’s a lot of nuance in how these verbs are used; it’s intriguing!
**Deciding on Translation**

I need to focus on providing a clear translation based on what I've analyzed. I'm considering the phrase: ""The little dog will have its own way; it refuses."" Alternatively, I might also translate it as, ""The little dog has a mind of its own; it refuses."" I'm reflecting on whether ""iknevs"" conveys a present or future meaning, but it seems to fit well in these contexts either way. Let’s stick with one concise line!",33.06
Georgian,38,sa + na + m(de),"while, until, before",until,detailed,21.65
Georgian,40,sa + it-k'ena-c,whither,And where to?,detailed,20.92
Georgian,41,mze u+pr+o da u+pr+o (?Ø-)a-cx+un-eb-d-a,the sun was getting hotter and hotter.,The sun was getting hotter and hotter.,detailed,96.6
Georgian,42,"ert-i, abesa+je, ert-i, or-pr-ad áe-geb-il-i or-i bolo-ti, ga-sa-g-eb-i-a?","«One, Abesadze, one, with two ends coloured differently, understand?»","One thing, Abesadze, one: is it clear that it has two ends that open in both directions?",detailed,33.85
Georgian,43,kart+v+el-eb-s p'at'iv-it mo-(Ø-Ø-Oe-p'q'ar-i-t da brj+ol-is dro-s gverd-it (Ø-Ø-)i-q'+ol+i-e-t,treat the GEORGI ANs with respect and in time of battle make sure to have them by your side,Treat the Georgians with respect and stand by their side in time of battle.,detailed,50.41
Georgian,45,sardin-eb-i kila-ši (?Ø-)t'en-i-a,‘the sardines are crammed/stuffed in the tin’,The sardines weigh a kilo.,detailed,24.8
Georgian,46,u+pr+o+s-ma vikt'or-s or-i me+brj+ol-i ga-to-Ø-)a-q'+ol-a mt'r-is banak'-i u+nd+a da-(Ø-)e-zver-a-t,the chief sent two warriors along with Victor ... they had to spy on the enemy-camp,The elder assigned Victor two fighters; they were to attack the enemy camp.,detailed,28.61
Georgian,47,"še+čven+eb+ul-i v-i-q'v-e, tu v-t'q'u-od-e, tu ro+di+s+me bavšv-i h-q'+ol-od-e-s, da tu ro+di+s+me (Ø-)e-q'+ol-o-s ert-i","May I be cursed if it transpires that I am lying, if it transpires that she has ever had a child, and if it transpires that she ever does have one!","I would be surprised if I were to say that someday a child might be with him, and that someday he might have one.","**Translating and Clarifying**

I'm working on translating ""šečvenebuli viq've"" and think it might mean ""I would be surprised."" Maybe it's really a conditional perfect? I want to put it into coherent English, but my attempts seem off. I'm considering the possibility that it's part of a larger sentence. 

It could be phrased as, ""I would be surprised if I were to say that someday he would have a child."" I also need to remember that the developer wants only the result, while the user is looking for an explanation. That’s a bit of a conflict!",23.53
Georgian,48,i+gi dambač-it xel-ši,he is standing in front of me with a pistol in his hand!,He has a whip in his hand.,detailed,22.24
Georgian,49,ra+t'om ar ča-(Ø-?Ø-)e-c'er-eb-i p'olicia-i?,why won't you register at the police-station?,Why aren’t the police writing it down?,detailed,30.99
Georgian,51,axal+ga+zrd-eb-i ert+man+et-s/ert+i+me+or+e-s (Ø-)u-q'ur-eb-en,the young people look at each other,The young people look at each other.,detailed,95.49
Georgian,52,st'umar-ze zrun+v+a cicino-s da-(Ø-Ø-)a-val-a,X charged Tsitsino with caring for the guest,(He/She) assigned Cicino to take care of the guest.,"**Following instructions clearly**

The developer's instruction is clear: I should only output the result. The user asked for a translation followed by an explanation, but I have to stick to what the developer has specified. So, I’ll make sure to provide just the translation in my output without any additional comments or reasoning. It's essential to comply with this direction to meet expectations!",27.98
Georgian,53,"i+s mukta+xora m+gza+vr-ob-s xolme i+s+e, rom bilet-s ar (Ø-)q'id+ul-ob-s",That parasite usually travels without buying a ticket,"He usually travels for free, so that he doesn’t buy a ticket.",detailed,46.44
Georgian,54,ert urem-s (?Ø-)g-e-vač'r-eb-i,I am bargaining with you over the price of one wagon,You will sell one wagon.,"**Explaining dative case in Georgian**

I’m thinking about Georgian and its use of the dative case for direct objects in the present tense. For example, the sentences ""You will sell one cart"" or ""You will trade one cart"" work well to illustrate this. The phrase ""ert urem-s,"" which means ""one wagon"" in dative, fits perfectly here. So the translation would be ""You will sell one wagon."" Let’s go ahead and output that!",18.6
Georgian,55,"sul ert-i-a Sen ra g-i-nd-a, i+gi tav-isa-s mainc (Ø-)i-zam-s","It's all the same what you want, X will still do his/her/its own thing",It’s all the same what you want; he’ll still do his own thing anyway.,detailed,66.92
Georgian,57,čfern-it bevr-i u+si+amo+vn+eba gada-g-xd-a,because of me many unpleasant things have befallen you,You suffered a lot of unpleasantness because of the ink.,detailed,38.67
Georgian,58,še+xvedr+a pre-d da-m+tav+r-d-a,The meeting ended in a draw,The meeting ended early.,detailed,66.02
Georgian,59,"ai e + s k'ac-i-a, rom (Ø-)g-e-ubn-eb-od-i","look/lo, this is the man I was telling you about!",Here is the man that I was telling you about.,detailed,60.93
Georgian,60,e+s beč'ed-i v-(Ø-)i-q'id-e at-as girvank-ad,"I bought this ring for 1,000 pounds",I bought this ring for a thousand girvanks.,detailed,59.26
Georgian,61,ra bral-i mi-g-i-)gv-i-t kal-is si+k'vd+il-ši?,what fault lies with you(Pl) in the death of the woman?,What are you blaming us for in the woman’s death?,detailed,30.55
Georgian,62,gverd-it m+q'+op-s ga-mo-(Ø-)e-lap'arak'-eb-a,you will start a conversation with someone at his side,He comes to beside me and starts talking.,detailed,19.05
Georgian,64,prin+v+el-ta me+p+e (arc'iv-i),the king of birds (the eagle),The king of birds (the eagle).,detailed,94.44
Georgian,65,elč-tan c'ar-m-a-dg-in-a. me čem-i mxr-iv iulius-i c'ar-v-(Ø-Ø-)u-dg-in-e k'lark'-k'er-s,"X prešented me to the ambassador. I, for my part, introduced Julius to Clark-Kerr","He introduced him to Elchi. As for me, I will introduce Julius to Clark Kerr.",detailed,37.83
Georgian,66,c'ign-i da-v-(Ø-)c'er-e,‘I wrote the/a book’,I wrote the book.,detailed,56.81
Georgian,67,kvevr-s sa+rk+v+el-s da-v-(0-0-)a-par-eb-t,‘we shall put a cover over the wine storage-jar’,We will cover the qvevri with its lid.,"**Translating morph strings**

I need to translate a specific morph string. It looks like ""kvevr-s"" might refer to ""kvevri,"" a large clay wine jar, with the suffix indicating dative/accusative. The second part, ""sa+rk+v+el-s,"" could possibly be ""sarkvel,"" meaning ""cover."" It seems like ""da-v-par-av-t"" translates to ""we shall cover."" There’s a possibility of saying, ""We'll cover the qvevri with the lid,"" depending on the grammatical structures at play here.
**Analyzing Georgian phrase structure**

I think the phrase ""qvevris sarkvels"" likely translates to ""qvevri's lid,"" indicating possession with the genitive. However, with ""kvevr-s,"" there's no -is ending. Maybe ""kvevrs sarkvels"" means ""cover the qvevri lid""? ""Kvevr-s"" relates to a dative meaning, so it could mean ""to/for qvevri,"" while ""sarkvel-s"" acts as the lid in the accusative or dative case. I'm considering if the verb ""davapar"" (to cover) implies ""we will cover the qvevri with a lid,"" or if it's referring just to covering the lid itself.
**Breaking down the verb usage**

The Georgian verb ""parva"" means ""to cover,"" and it can take a direct object. It seems that ""sarkvels"" is the object being covered, and ""qvevri's lid"" could be what's covered over, like burying the lid. The phrase ""qvevris sarkvels davaparebt"" might mean ""we will cover the qvevri's lid,"" but it’s tricky without specifying the material. Alternatively, ""kvevrs sarkvels davaparebt"" could translate as ""we'll put a lid on the qvevri."" The way the verb agrees with the object seems to point towards covering the qvevri itself with the lid.
**Translating and interpreting verbs**

I'm looking at the objective version ""a-"" as it relates to indirect objects. This aligns with ""cover the lid for the qvevri."" It seems that if I'm using ""parva,"" meaning to cover something for someone, the a-version indicates the indirect object. So ""da-v-a-par-eb-t"" might translate to ""we will cover it (for it),"" with ""kvevrs"" as the indirect object for the qvevri and ""sarkvels"" as the direct object (the lid). The best translation appears to be, ""We will cover the qvevri with its lid.""",22.63
Georgian,70,sa+kon+el-i še-dg-eb-od-a ert-i tx-isa-gan da or-i jrox-isa-gan,the livestock consisted of one goat and two cows,The livestock consisted of one goat and two cows.,detailed,96.81
Georgian,71,q'ana mo-i-xn-a,the field was ploughed,The field was ploughed.,detailed,92.74
Georgian,72,c'a-v-(Ø-)-i-g-eb me a+m leks-s da sul a+gar mo-[v-jval a+m c're-ši!,«I'll take this verse of mine and won't come back ever again into this group!»,"I’ll take this poem, and I’ll never come back to this circle again!","**Following formatting instructions**

I see the user wants me to provide a translation as the first line and then reasoning afterwards. This creates a bit of conflict since there's a higher priority for the developer's instructions to follow. So I need to focus on just delivering the translation line first—no extras permitted. I’ll keep it clear and concise to align with the guidelines and meet the user’s expectations effectively!",39.1
Georgian,73,mo+gza+ur-is-tvis (Ø-)a-kv-s m+nišvn+el+oba.,«As far as the traveller is concerned it does.»,It has significance for the traveler.,detailed,29.52
Georgian,74,k'val-s mi-(?Ø-Ø-)a-gn-o,X located the track,May he find the trace.,detailed,40.67
Georgian,76,"keto-s mama mo-(Ø-)u-k'vd-a, da da-rč-a ded+i+na+cv+1-is a+na+bar+a","Keto's father died, and she was left abandoned to/in the hands of (her) step-mother","Keto’s father died, and she was left in her stepmother’s care.",detailed,48.7
Georgian,77,da + bomb + v + a da+bomb+v+a-s ga-(Ø-)a-čn-i-a,bombing depends on the bombing.,It has been bombed.,detailed,15.14
Georgian,79,ver-c k'i š(Ø-)e-)l-o-t c'ar-mo-(Ø-)e-dg-in-a-t sadil=vaxšm-is č'+a,nor could they even imagine the eating of lunch and dinner.,You couldn’t even manage to serve tea for lunch/dinner.,detailed,32.0
Georgian,80,"mo+sc'avl+e-eb-ma (Ø-)i-c-od-nen, rom a+m dge-s mi+g+eb+ul-i nišan-i si+mc'ip-is at'est'at'-ši ča-(Ø-)e-c'er-eb-od-a-t",the pupils knew that the mark received on this day would be recorded for them in the attestation of maturation,The pupils knew that the mark received today would be entered in the school-leaving certificate.,detailed,51.06
Georgian,81,gmert-i g-c'am-s,‘you believe in God’,God trusts you.,detailed,12.91
Georgian,82,"jer+jer+ob+it k'i, sa+na+m ji+eb+a (ar) da-m+tav+r-eb-ul-a, k'omisia tav-s (Ø-)i-k'av-eb-s p'ublik'aci-isa-gan","But for the time being, until the investigation is completed, the commission is holding back from publication","For the time being, until the investigation is completed, the commission will refrain from publication.",detailed,80.38
Georgian,84,"ar i-q'+o še+mtxv+ev+it-i i+s+i-c, rom asp'irant'-eb-s (Ø-)e-k'itx-eb-od-a-t sa+gan+g+eb+o k'urs-i",Nor was it accidental that a special course used to be read to postgraduates,"It was no coincidence, either, that a special course was being taught to the graduate students.","**Translating Georgian sentence**

I need to translate this Georgian sentence that's in a romanized form with morpheme breaks. 

It seems ""ar i-q'+o"" means ""it was not,"" while ""še+mtxv+ev+it-i"" relates to ""by chance"" or ""coincidental."" Then there's ""i+s+i-c,"" which translates to ""that too,"" and ""rom"" serves as a complementizer meaning ""that."" 

The part ""asp'irant'-eb-s"" refers to ""to the graduate students,"" and the phrase ""(Ø-)e-k'itx-eb-od-a-t"" suggests an action of reading or teaching to them. Lastly, ""sa+gan+g+eb+o k'urs-i"" probably means ""special course.""",47.25
Georgian,85,romel-ma-c ga-gv-(Ø-)a-cn-o avt'or-eb-s,who introduced us to the authors,who also introduced us to the authors,detailed,91.97
Georgian,86,ek'onomik'+ur-ma ga+sa+č'ir-ma sa+m+š+ob+l+o-ši da+brun+eb+ul-eb-s u+cx+o-d tav-i,the economic plight caused those who had returned to their homeland to feel foreign,The economic plight made those who had returned to their homeland feel like strangers.,detailed,70.75
Georgian,87,c'ign-i magida-ze dev-s,‘the/a book is lying on the table’,The book is lying on the table.,detailed,76.02
Georgian,88,nene-m š(Ø-Ø-)a-vedr-a gvt+a+eba-s tav+is-i p'ir+m+š+o,Nene besought the godhead for protection for her first-born,Nene begged God with her own lips.,detailed,16.52
Georgian,90,"nu+tu ver (Ø-Ø-)xvd-eb-l-t, bat'on-o Salva, ra+t'om (Ø-)i-zid-av-s isar-s črdilo+et-i da sa+mxr+et-i?","«Can you really not understand, Sha Iva sir, why the north and south attract the arrow?","If you can’t understand it, Mr Shalva, why is the needle attracted by the north and the south?",detailed,45.83
Georgian,91,"p'rezident'-s pex-eb-ze h-k'id-i-a, ra+m+den-i k'ac-i mo-k'vd-a",‘the president doesn't give a damn how many men died’,The president doesn’t give a damn how many men died.,detailed,84.93
Georgian,93,p'ropesor-s (5ibux-i sul u+kr+ob+1-ad p'ir-ši s-čr-i-a,‘the professor has a pipe stuffed in his mouth without ever putting it out’,The professor always has a pipe in his mouth.,detailed,39.78
Georgian,94,t'emp'erat'ura gam-it zog-jer nul-a-mde da-di-s,sometimes by night the temperature falls/sinks to zero,At night the temperature sometimes drops to zero.,detailed,62.85
Georgian,95,kalak-ši mo-gv-i-xd-eb-a c'a+svl+a,we shall have to go to town,We will end up going to the city.,"**Rephrasing a translation**

I’m thinking about translating the phrase ""We will happen to go to the city."" A more natural way to say that might be, ""We will end up going to the city."" It feels smoother and more conversational. It’s interesting to consider how subtle changes in phrasing can impact clarity and flow. Let's make sure it sounds just right!",13.86
Georgian,96,e + s c'er+il-i vi-s ga-v-(Ø-Ø-)a-t'an-o?,to whom should I give this letter to take?,To whom shall we take this letter?,detailed,48.67
Georgian,97,š m - r c x v - a da mašin-ve tav-i da-v-(Ø-)i-xar-e,‘I felt ashamed and straightaway lowered my head’,"I was ashamed, and right away I hid myself.",detailed,35.02
Georgian,101,(Ø-)e-sm-i-s ma-t-i,X understands them.,They understand it.,detailed,56.0
Georgian,102,ver ča-(Ø-)k'l-av-en kart+v+el-i xalx-is mi+sc'rap+eb+a-s tav+is+up+1+eb-isa-k'en,they will not be able to suppress the striving of the GEORGI AN people towards freedom,They cannot kill the Georgian people’s striving for freedom.,detailed,30.44
Georgian,103,kart+v+el-eb-i xom mo-(Ø-)i-g-eb-en? ara m-gon-i-a,"‘the GEORGI ANs will win, won't they? I don't think so = I think not’","The Georgians will win, won’t they? I don’t think so.",detailed,47.62
Georgian,104,si+t'q'v+a-n-i gul-ši m-e-bad-eb-i-an,Words/Speeches are born to me in the heart (= are born in my heart),Words are born in my heart.,detailed,37.12
Georgian,106,mama-m šv+il-s xel-it s-cem-a,the father hit the child with his hand,The father hit the child with his hand.,detailed,95.8
Georgian,109,"bage-s k'b+il-i da-a-čir-a, magram še-v-a-t'q'v-e, s-jl-i-a tav-s",‘X bit his lip but I noticed (?on him) that he got control of himself’,"He sank his teeth into Bage, but I held myself back; he can manage on his own.",detailed,18.57
