Lang,Index,Source,Reference,LLM_Translation,Reasoning_Summary,ChrF
Korean,13,Sayng tul i metri wi ey se cicetkelinun hamyen talam-cwi tul i tali mith e na kaki to hanta,Not only are there birds chirping overhead but also there are squirrels darting under foot.,"When the birds chirp up on top of the tree, the squirrels come out from under the bridge too.","**Translating romanized phrases**

I need to translate a romanized sentence! ""Sayng tul i"" might mean ""saengdeul-i,"" referring to birds. But I also thought ""saeng"" could mean ""student,"" though that doesn't fit here. Then ""talam-cwi"" looks like ""dal'am-jwi,"" potentially meaning ""daramjwi"" for squirrels. ""Metri wi ey se"" could imply “from up on a tree,” and ""wi ey se"" seems to mean ""on top of."" I believe ""cicetkelinun"" refers to chirping sounds. So the final sentence could be: ""When the birds chirp up on the tree, the squirrels come out from under the bridge too.""
**Interpreting the squirrel and bridge context**

I'm considering the context of squirrels under the bridge—it's a bit odd. I'm unsure if ""tali"" might mean ""leg,"" but ""dari mit-e"" definitely suggests ""under the bridge."" Then there's ""metri,"" which I thought could be related to a mountain ridge, especially with ""wi ey se"" meaning ""on top of."" 

Looks like I might have to interpret ""metri"" as ""tree"" or potentially ""cliff,"" but I think it's really ""namu"" for tree. The final translation summarizes that if things chirp on top of the tree, the squirrels also come out from under the bridge. I guess I still need to provide the translation, though the developer instructions are a bit contradictory.",35.09
Korean,14,"Elin ay ka yang cayq-mul ul sathang ulo filko mek.ulye tul,ess.ta","The baby was about to eat the caustic soda, thinking it was candy.","Elin’s child, thinking the lye water was candy, tried to eat it.",detailed,35.13
Korean,15,nay ka chinkwu tul motwu lul chotay hayss.tu,I invited all the friends.,I invited all my friends.,detailed,71.53
Korean,16,Iss.ulq tey kkaci iss.e pokeyss.ta,I'll try to stick around (stay/wait) as long as I can.,I’ll try to stay as long as I can.,detailed,47.94
Korean,17,Ku i nun slilam ul kiy lo dnun ka pota,He acts as if he thought people were dogs.,It seems he listens to people.,detailed,19.81
Korean,18,Nay kes in cwut lo al.ess.la,I took it to be (I thought it was) mine.,I thought it was mine.,detailed,49.55
Korean,19,Namca €lun i w0nun kel' poni ch&m.qa. mds pokeyss.tun tey,But surely I couldn't stand to see a grown man crying!,"Seeing a grown man cry like that, it was really hard to watch.",detailed,32.92
Korean,20,hasikeyss.umyen hasipsio,"If you'd like to do it, please do so.","If you’re going to do it, please do so.",detailed,67.51
Korean,21,"""il 'lun no 'v kev p+vo'na7""Gv'o kwu'cun ""il 'lun no'm oy key 'cwunu a i","sends good things to me and gives bad things to others,",It’s no use just looking at it; you have to keep at it and do it yourself.,"**Rephrasing motivation for work**

I’m trying to come up with a good phrase about work. My first idea is, ""Work isn’t just something you watch; it requires steady effort and commitment."" But that doesn’t feel quite right. Maybe I could say, ""It's no use just looking at it; you have to keep at it and do it yourself."" I wonder if that captures the essence better. It's definitely a work in progress!",15.51
Korean,22,Anruli khi ka khutra hay to na mankhurn iya khulla kwu?,"However tall he might be, surely he can't be as tall as I am.","Surely, even if he’s tall, he’s only about as tall as I am, right?",detailed,37.21
Korean,23,Ku kes un n0nun tey cinaci anh.nunta,That is nothing but playing!,That is nothing more than playing.,"**Translating Korean phrases**

I'm working on translating some romanized Korean. ""Ku kes un"" translates to ""that thing"" and the topic. ""n0nun tey"" might mean ""as for playing,"" giving me an idea that ""n0nun"" could relate to ""neoneun."" I'm thinking ""nol-nun"" connects to playing while ""tey"" means ""place."" ""cinaci"" seems linked to passing by, suggesting ""it doesn't go beyond play"" or ""the playground."" So, I might summarize it as ""As for that, it doesn't go past the playground.""
**Deciphering Korean translation**

I'm trying to work out the meaning of a phrase that seems like it's about ""not going past where you play."" So, it might mean ""It doesn't go beyond the place where you are playing."" I’m wondering if ""n0nun"" is somehow related to ""neoneun,"" which could suggest ""you."" I'm starting to think ""0"" could represent a vowel like 'u'. This might align with other examples, like ""sw0hak"" meaning ""su-hak."" So, maybe ""n0nun"" signals a topic marker?
**Analyzing Korean translations**

I’m examining the word ""n0lle,"" which corresponds to 놀러 (nolleo), meaning ""to visit."" I'm realizing ""0"" might indicate the vowel 'o'. But then I noticed ""w0san"" for umbrella seems to use 0 for 'u'. It’s a bit confusing, honestly. So, could ""n0nun"" actually mean ""누는"" and refer to something else? It feels like ""n0nun"" could also mean ""onun."" This process is tricky, but I think I'm getting closer to figuring it out!
**Exploring Korean phrases**

I'm reflecting on the translation, and ""눈 오는 데"" could mean ""where it snows."" I'm thinking that ""n0nun"" might relate to ""눈"" (snow) and ""오는"" (coming). So it might refer to ""nunun"" meaning ""nunen."" The expression ""눈 오는 데 지나지 않는다"" could imply ""It is nothing more than snow coming,"" but I wonder if ""n0nun"" relates to ""노는 데"" (playing) or maybe ""누는 데"" instead.

It seems that ""tey"" means place, and ""cinaci"" connects to the idea of not going beyond something. It’s a fun puzzle!
**Decoding vowel representations**

I'm exploring the possibility that ""0"" might represent different vowels, like ㅓ (eo). For example, ""m0ncey"" aligns with 문제 (munje) meaning ""question,"" suggesting that ""0"" could indicate various sounds. It seems ""c0h.ta"" corresponds to 좋다 (jota), indicating ㅗ is involved. However, there's some uncertainty about whether ""0"" indicates both ㅜ and ㅗ, or might represent something else.

Given all this, my best guess for the translation here is: ""That is nothing more than playing.""",66.56
Korean,24,Cikum il hanun ci molukeyss.ta,I don't know whether he is working right now or not.,I don’t know whether I’m working right now.,detailed,61.76
Korean,25,Ku na ponun silam mata wa tirthwunta,He fights with everyone he sees.,He bickers with everyone he meets.,detailed,57.36
Korean,26,Keuy cwuk.keyss.lun sllam i sal.e nass.kwun a,A person about to die came back to life!,The man who was almost dead has come back to life!,detailed,39.51
Korean,27,Cy[y (= ce ry) ka acwu cal hanta 'psiko ppop-ndynts,He puffs himself up thinking/saying that he is doing very well.,It seems they picked me because I do it very well.,"**Translating Korean sentence**

I need to translate this messy romanized Korean sentence, which may come from a linguistics text. It looks like it could mean something like, “They say they picked me because I do very well.” I'm parsing different parts, like identifying subject markers and meaning. The construction seems to imply selection based on performance. So, the final translation might be, “It seems they chose me because I do it very well.”
**Translating to Korean**

I believe the correct version should be ""cey-ka,"" which refers to ""I"" in a humble form. Based on this, the full sentence likely means, “I guess they picked me because I do it very well.” The user asked for just the translation first, even though I’m compelled to provide reasoning behind it. But to comply with the developer's instructions, I’ll present only the final translation. Here it is: “I guess they picked me because I do it very well.”",22.79
Korean,28,Ku ka n€y si ccum ey 'na ol'nun ci,Perhaps hc'll be here around tbur o'clock or so.,Whether he will come out around four o’clock.,detailed,27.28
Korean,29,ti tpo'l ay,in this village,Behind the stone.,detailed,11.5
Korean,30,Nw0n i onun ci an onun ci molunta,I don't know whether it is snowing or not.,I don’t know whether it will snow or not.,detailed,58.64
Korean,31,"Nul yok hoki lul hayss,ta",He always made insults.,He always used to swear.,detailed,38.31
Korean,32,Ku sllam i kakeyss.ta,I'm afraid he's going.,That person will go.,detailed,9.91
Korean,33,silccwuki saylccwuk ha-,be sullen,To be sulky and pouty.,detailed,31.34
Korean,34,Sensayng nim kkey se n0 hakeyss.nun ci 'lu swukcey lul ta hoy kass.ta,"Wary of the wrath of the teacher, I went through all my homework.",The teacher did all the homework to see whether you would do it.,detailed,34.49
Korean,35,sengnyang-kaypi scy kay,three matches,There are three matchboxes.,detailed,67.2
Korean,36,TOn i minh.ess.ut.nun d lo rnrilla,There may / might have been lots of money.,It turned out there was a lot of money.,detailed,29.26
Korean,37,Illusun c0h.unq yenghwa tla to iss.nun ka yo?,Are there any good movies (on/playing)?,"Do they have any good movies at Illusun?

“Illusun” is treated as a place/name; “coh.un yenghwa” means “good movie,” and “iss.nun ka yo?” is a polite question meaning “is there/are there; do they have?” The element written “tla to” is likely “-rado” (“even/at least”), giving the sense “any (good movie) at all.”",detailed,25.45
Korean,38,path ey,in the field,In the field.,detailed,83.59
Korean,39,no ha-,get angry,Let go.,detailed,9.1
Korean,40,I ke(s) pr-l,Look at this!,Look at this.,detailed,87.72
Korean,41,Mdtunq il I crl toye kanta,Everything is going off smoothly.,Everything is going well.,detailed,58.78
Korean,42,ku ttig un ny mok ip.nita,That land is my share,That rice cake is my share.,"**Translating a phrase**

I need to translate the romanized phrase ""ku ttig un ny mok ip.nita."" It seems to relate to ""that belt is my neck,"" but maybe I've mis-segmented it. If I rearrange it as ""ku ttig-un ne mok-ipnita,"" it could mean ""that is my share."" I’m thinking ""mok"" could refer to ""목"" (neck) or ""몫"" (share). And ""ttig"" might actually be ""떡"" (rice cake). I’m trying to clarify these potential meanings!
**Deciphering a phrase**

I’m considering whether ""ku ttig-un nay mok ipnita"" might translate to ""that ticket is my throat,"" but that doesn't really work. ""ttig"" may stand for ""티켓"" (ticket), but that's not it either. I think “ny” is probably ""nae"" (my), but I see that the romanization appears confusing. ""mok"" could refer to ""목"" (neck), meaning ""your neck."" So it might mean ""that is your neck,"" but I'm not entirely convinced. Overall, it's tricky to get this right!
**Exploring translations**

I’m considering that ""ttig"" could represent ""띡"" (stain), but I'm also wondering if ""ku ttig"" means ""그 똑."" I’m trying to piece together ""그 찌그은 네 몫입니다,"" which translates to ""that benefit is my share."" The noun for ""ttig"" remains tricky—maybe it’s ""떡"" (rice cake)? If it is, the context would fit perfectly. I note variations in romanization systems; perhaps ""ttig"" could somehow represent ""떡."" It’s all a bit confusing, but I'm trying to make sense of it!",51.99
Korean,43,Ilapsung ila to thako kaca,Let's just take a jitney.,"Let’s take first class, if we have to, and go.",detailed,18.37
Korean,44,'Hawai kanun tlysin ey i pen hyukn ey nun Kwulupha ey kako siph.ta,"Instead of going to Hawaii this vacation, I want to go to Europe.","Instead of going to Hawaii, I want to go to Europe on this vacation.","**Resolving translation conflict**

The user is saying they'd rather go to Europe instead of Hawaii for their vacation. I need to follow the developer's instructions and only provide the translation in English without any reasoning or additional commentary. It's tricky because the user asked for both a translation and reasoning, but I must stick to the directive. So, I’ll simply focus on providing the English translation.",87.5
Korean,45,Enu sitay enu nala ka ani kuleh.keyss.na man un,"Any country at any period would be much the same, but - .","In what age, in what country has it not been so? But…",detailed,20.79
Korean,46,palp hi-,get trodden on,be stepped on / be trampled,detailed,14.56
Korean,47,cwue la,give!,Give it!,detailed,29.81
Korean,48,po' to tut' lo mds hanta,can neither see nor hear,He can't see or hear.,detailed,32.3
Korean,49,Nwu ka kuletun tey ku nun pelsse tte-nass.tt ttula,Somebody told me that he had left already.,"Someone said so, but it turned out he had already left.",detailed,36.53
Korean,50,Yelq-sey sal kkaci sOin ulo chinta,Up to thirteen you are considered to be (you are counted as) a minor.,Children are considered up to the age of thirteen.,detailed,39.32
Korean,51,Itr{nt hanun tiysin cy tut.ki man hasipsio,"Instead of talking, just listen.","Instead of doing that, just listen.",detailed,65.95
Korean,52,Yenghwa lul kwfikyeng kanun cek i Cps.ta,We never have the occasion to go see a movie.,I have never gone to see a movie.,detailed,46.66
Korean,53,"Ku ka kal,nun ci (to nrolunla)",Maybe he will go.,I don’t know whether he will go.,detailed,47.01
Korean,54,hay ka tot.a,the sun rises,The sun rises.,detailed,85.64
Korean,55,Cam caturr ci yo,Maybe he was asleep.,I wonder if he’s asleep.,detailed,40.39
Korean,56,talk koki,chicken meat,Chicken meat.,"**Resolving translation conflict**

I need to follow the developer's instruction, which is to be a professional translator and only output the result. However, the user asked for reasoning after the translation, creating a conflict. The developer's priority is clear: I should only output the translation. It seems the phrase ""talk koki"" isn't actual Korean; it might be a mistaken romanization for ""닭고기"" (dakgogi), which means chicken meat. So, I’ll just translate it as ""chicken meat.""",85.64
Korean,57,Tap.pyen haki lul him ul ssess.ta,I tried hard to find the answer.,He tried hard to answer.,detailed,58.13
Korean,58,To-taychey tangsin un mue l' halye ko hanun ke yo,Just what on earth do you think you're up to?,What on earth are you trying to do?,detailed,35.63
Korean,59,Na nun ney ka an onun cw.ul al.ess.ta,I thought you weren't coming.,I thought you weren't coming.,detailed,100.0
Korean,60,Nayit un swuyoil ikeyss.ta,Tomorrow must be Wednesday.,Tomorrow is Wednesday.,detailed,62.58
Korean,61,Wuli pumo nim un noy sengcek i cdh.ki lul palasey yo,My parents expect me to get good grades.,Our parents hope that your grades will be good.,detailed,34.65
Korean,62,Yo cuum un lalio ka ecci 'nl manh.un ci cip cip mata pota pang mata hana ssik iss.ta ko halq swu iss.ulq cengto 'ci yo,"Lately radios have become so common it has reached the point where you can say that every room has one, rather than every house.","These days there are so many radios that you could almost say there’s one in every room, not just one in every house.",detailed,38.26
Korean,63,Ney-kkacis kes hanthey cikeyss.nun ya,Never shall I be beaten by a guy like you.,Do you think I’d lose to the likes of you?,detailed,13.36
Korean,64,N:rla ka m6s toye kanta,The nation is on the decline (the way down).,It’s going to turn out badly.,"**Translating idioms**

Okay, I'm thinking about the phrase ""Narla ka mos toye kanta,"" which I suspect means ""Narla can't make it"" or ""can't become"" and is possibly from a dialect. It might convey the idea that ""It's going to turn out badly."" I'm considering translating it as ""It’s going to turn out badly,"" effectively capturing its essence and the related idiom ""go bad"" or ""go wrong."" Let's provide that translation!",7.95
Korean,65,I pang un chwum chwuki cdh.ta,This room is good for dancing.,This room is good for dancing.,detailed,100.0
Korean,66,malkkum ha-,be clean,be neat and clean,"**Translating phrases**

I need to follow the system developer’s instructions, which say I should just provide translations without reasoning. So, for “malkkum ha-,” it seems to mean “to be neat/clean/tidy,” possibly derived from “말끔하다,” which specifically means to be neat, clean, or finished off. Therefore, I'll translate it simply as “be neat and clean.”",43.17
Korean,67,"icey cye'mun ce'k u'lan an'cok mozom sko'cang -nwota 'kn 'cola'm ye n' e'lwu 'pep ul poy'hwozo'Wwo'l i '-ngi ""ta","now while I am young, you see, I will have fun to my heart's content for a while and then when I am grown I can duly learn the Law.","Now, show me how to solve the problem in that book.",detailed,8.94
Korean,68,na-kaki silh.ta,(I) hate to go out.,I don't want to go out.,detailed,44.18
Korean,69,iss.ci mds hanta,…,It can’t be.,detailed,0.0
Korean,70,I trlut i malk.ci mrjs hata,The water is not (at all) clear.,"I heard this, but I can’t say anything about it.",detailed,12.37
Korean,71,Twu si ccum ey osey yo,Come around two o'clock.,Please come around two o’clock.,detailed,70.09
Korean,72,C€msim rn-ek.nuta (ko) nup.ess.ta,Lunch made me late.,I ate lunch and then lay down.,detailed,22.74
Korean,73,chayk han kw€n,one book,One book.,"**Delivering translation only**

I see there's a conflict here between the user instruction and the developer's instruction. The developer's instruction is clearer: I should just provide the translation without any reasoning. So, I'll stick to that and only output the translation. The phrase ""책 한 권"" translates to ""one book."" That's it—just the translation. I’ll make sure to follow these guidelines closely!",70.14
Korean,74,Kulenq il ila to hasimyen cOh.keyss.ey yo,I wish you'd just do that.,"It would be nice if you could do something like that, too.",detailed,18.21
Korean,75,tAn mek.nunta 'y to cakkwu man kuleni?!,Why do you keep urging me to eat when I tell you I won't?!,"Hey, you keep eating all the time—why are you always like that?!",detailed,25.98
Korean,76,Il.yoil kath.un ttay tOngmul-wen ey ka-polla chimyen snlam i koyngcang hi mnnh.la,"If you visit the zoo of a Sunday, you will find an awful lot of people there.","If you go to the zoo on a Sunday, there are a lot of people.",detailed,44.22
Korean,77,Na nun mul ul coh.a hanun kkatalk ey nul pata ey kanta,"I always go to the sea, because I am fond of the water.","Because I like water, I always go to the sea.",detailed,57.88
Korean,78,Onul hak.kyo ey oci anh.un kes ul ponni hanun ka pota,"I guess he is ill, for he is not in school today.","Seeing that he didn’t come to school today, I guess he’s doing something else.","**Translating Korean sentence**

I need to translate the Romanized Korean sentence: ""Onul hak.kyo ey oci anh.un kes ul ponni hanun ka pota."" 

Let’s break it down: ""ponni"" means ""seeing that"" or ""when I saw."" The phrase ""hanun ka pota"" indicates conjecture, like ""I guess that..."" 

The full translation could be something like: ""I guess (he/she) didn't come to school today based on what I see."" Seems like I'm narrowing it down!
**Interpreting Korean sentence**

I think the sentence ""Onul hak.kyo ey oci anh.un kes ul ponni hanun ka pota"" might correspond to the written Korean: ""오늘 학교에 오지 않은 것을 보니 한눈을 파는가 보다."" 

Interpreting it, I get: ""Seeing that (he) didn't come to school today, I guess (he) is doing something else."" 

It looks like ""하는가 보다"" means ""I guess he is doing it,"" possibly referring to skipping school. So, it seems he might be playing hooky, but it's not explicitly stated.
**Clarifying Korean translation**

I'm considering if ""hak.kyo ey oci anh.un kes ul ponni"" means ""I guess (he) is playing truant."" The Korean phrase ""학교에 오지 않은 것을 보니"" typically implies ""he must be sick."" But with ""하는가 보다,"" it seems to suggest something like ""he's doing"" without a specific action mentioned. 

It might make sense to simplify it as “Seeing that he didn't come to school today, I guess he’s up to something.” I'll go with that for the best guess translation!",41.27
Korean,79,Ne llang celi kako ce ai llang ili ola ko hay la,You go over (there) and tell that boy to come here.,"Go over there with him, and tell that kid to come here.",detailed,55.61
Korean,80,(Ne) i kes corn hay tao,"Do this for me, please.","Yes, do this for me.",detailed,51.13
Korean,81,Kim sensayng puin ul chac.e ponun cek i tps.na yo?,Don't you ever go see Mrs Kim?,Have you ever looked for Mrs. Kim?,detailed,33.56
Korean,82,Top.nunta 'nun i pota chalali panghay 'ta,He is more hindrance than help.,The heat is more of a nuisance than the snow.,"**Comparing nuisances**

I'm reflecting on the idea that the heat feels more disruptive than the snow. I want to structure this thought properly in both languages for clarity. I think it makes sense to say something like, ""The heat is rather more of a nuisance than snow,"" which flows better. This comparison helps to express how one can be more bothersome than the other, especially in certain contexts.",39.95
Korean,83,Yenge ya miil lo seykyey ey se kacang elyewun mal ita,English is really the most difficult language in the world.,English is the most difficult language in the world.,detailed,84.08
Korean,84,Hak.kyo ey kanta 'psiko na-scs.ta,He left home claiming that he was going to school.,He set out saying he was going to school.,detailed,50.58
Korean,85,ka ya'keyss.ta,I'll have to go,I should go.,detailed,10.19
Korean,86,na-ma to et.ki ka him tul.ess.ess.ta,It was hard to get even this (much).,Even I found it hard to get it.,detailed,33.0
Korean,87,Nrviin i onun tey to chwupci anh.e yo,Despite the snow it is not cold.,"Even though it’s sleeting, it isn’t cold.",detailed,31.37
Korean,88,o' lo kl' to ulds hnnlu,can neither come nor go,Come up here quickly.,detailed,13.71
Korean,89,Kongwen ey sanqpo kanun cek i iss.ta,We (do) sometimes go to the park for a walk.,I have been for a walk in the park.,detailed,34.86
Korean,90,Myech salam ina kanun ci isey yo?,Do you know how many people are going?,Do you know how many people are going?,detailed,100.0
Korean,91,Kkoch un kheni wa iph to mirs pokeyss.ta,"We won't see a leaf, much less a blossom!","I can’t even see the leaves, let alone the flowers.",detailed,16.47
Korean,92,Mly.l m:rlh.un pa chayk.im ul kakca ka motir rrilnsrvu haca,Let each one of us fulfill every responsibility we have undertaken.,Let each of us take responsibility for what we have said.,detailed,46.77
Korean,93,Kalun ci an katun ci nay inun chey an hanta,I don't care whether he goes (went) or not.,"Whether I have it or not, I don’t pretend that I do.",detailed,28.08
Korean,94,M:rs i 'ss.nun tey yo!,How tasty it is!,I have something to say.,detailed,9.26
Korean,95,Iss.nun ci eps.nun ci tuikeyss.sup.nikka,Do you know whether there are any (or not)?,Do you happen to know whether it exists or not?,detailed,43.37
Korean,96,Ku salam un t0n i iss.nun ko lo caki ka hako siph.unq il un mues ina ta halq swu iss.sup.nita,He has got money so he can do anything he wants to.,"That person, having money, can do anything he wants to do.","**Translating the phrase**

The user's request is clear: I need to provide the translation without reasoning. The sentence ""그 사람은 돈이 있는 걸로 자기가 하고 싶은 일은 무엇이나 다 할 수 있습니다"" translates to ""That person, because he has money, can do anything he wants to do."" I'll stick to just providing the translation as instructed, following the developer's guidance.",61.23
Korean,97,An mek.ullangki yo?,You're not going to eat them?,Aren’t you going to eat?,detailed,43.86
Korean,98,paywuki swipta,It's easy to learn.,It’s easy to learn.,detailed,80.61
Korean,99,Ttek khenyeng plp to 0ps.tula,"Cake? - why, we didn't even have rice!","We don't even have rice, much less rice cakes.",detailed,47.87
Korean,100,cal nass.ta,is nicely formed,It’s good-looking.,detailed,6.85
Korean,101,nac ey,in the daytime,During the day.,detailed,38.21
Korean,102,Sam-payk wen khcnyeng sam-sip wen to nr0s Plt.keyss.tl,"Three hundred wen? - why, we won't even get thirty!","I won’t even get thirty won, let alone three hundred won.",detailed,55.89
Korean,103,"ce, tnuyil tol.a osici yo?","By the way, you're coming back tomorrow, aren't you?","Excuse me, are you coming back on Saturday?",detailed,29.8
Korean,104,"Kongpu hanula (phyenci ssunula) cam calq say""La Cps.ta",What with studying (and writing letters) I have no time to sleep.,"Because I’m studying (writing a letter), I don’t have time to sleep.",detailed,51.85
Korean,105,m6s(q) iss.nunta,…,It has style.,detailed,0.0
Korean,106,Chayk ul ilk.ull kwu,I was about to read a book when the lights went out.,I’m going to read a book.,detailed,27.32
Korean,107,Na nun mos kukeys.s.uni ne tla to kass.ta,"I can't go, but you had better go even without me.","Since I couldn’t go, your daughter went too.",detailed,19.28
