Lang,Direction,Index,Source,Reference,LLM_Translation,BLEU,ChrF,METEOR
Chamorro,L_to_en,84,Håfa para un cho'gue på'go?,What will you do today?,How can I get a ride on a bus?,4.196114906296549,8.503401360544217,7.8125
Chamorro,L_to_en,85,Håfa tatamanu hao?,How are you?,How are you doing?,42.7287006396234,77.1142141162888,91.46341463414633
Chamorro,L_to_en,86,Håyi i itmas åmko'?,Who is the oldest?,What is the price of the car?,12.223075560872525,24.65875121923939,28.301886792452823
Chamorro,L_to_en,87,Håyi na'ån-mu?,What is your name?,How are you?,12.44023474812678,12.28740041351176,10.204081632653061
Chamorro,L_to_en,88,Håyi nå'ån-mu?,What's your name?,What are you doing?,10.682175159905853,24.18052209297315,20.000000000000004
Chamorro,L_to_en,89,Håyi na'ån-ña?,What is her name?,Where are you going?,10.682175159905853,15.27342277913539,10.000000000000002
Chamorro,L_to_en,90,Håyi na'ån-ña?,What is his name?,Where are you going?,10.682175159905853,9.21639231824417,10.000000000000002
Chamorro,L_to_en,91,Håyi na'ån-ña?,What's her name?,Where are you going?,10.682175159905853,14.13186299674399,10.000000000000002
Chamorro,L_to_en,92,Håyi na'ån-ña?,What's his name?,Where are you going?,10.682175159905853,9.21639231824417,10.000000000000002
Chamorro,L_to_en,93,Hoben ham.,We are young.,You are welcome.,18.99589214128981,16.511281415552865,25.0
Chamorro,L_to_en,94,Hoben ham.,We're young.,You are good.,15.97357760615681,12.42424242424242,12.5
Chamorro,L_to_en,95,Hoben hit.,We are young.,Good job.,19.716118825581447,3.2051282051282057,12.820512820512823
Chamorro,L_to_en,96,Hoben hit.,We're young.,The dog bit.,15.97357760615681,6.172839506172839,12.5
Chamorro,L_to_en,97,Hu guiaya hao.,I love you.,I’m going to leave now.,8.116697886877475,12.274053237485024,22.727272727272727
Chamorro,L_to_en,98,Hu nesisita i kemmŏn.,I have to use the bathroom.,I need the money.,9.423716574733431,9.977354262547532,22.058823529411764
Chamorro,L_to_en,99,I na'ån hu si Andrea.,My name is Andrea.,I will see Andrea.,21.3643503198117,38.098568098568094,37.50000000000001
