Lang,Direction,Index,Source,Reference,LLM_Translation,BLEU,ChrF,METEOR
Chamorro,L_to_en,21,"Lao si Pedro yan Juan manope ilegñija: Jusga, cao tunas gui menan Yuus na inosgueña jamyo qui si Yuus;","But Peter and John answered them, ""Whether it is right in the sight of God to listen to you rather than to God, judge for yourselves,","But Peter and John answered them, “Judge whether it is right in the sight of God to listen to you rather than to God.”",69.80883336617988,80.28040949865756,83.72080536912752
Chamorro,L_to_en,22,"Y tatanmame ti jatungo y ninamanmanmo guiya Egipto; ti jajaso y manadan y minaasemo; lao manmanembeste gui tase, junggan gui Tasen Agaga.","Our fathers didn't understand your wonders in Egypt. They didn't remember the multitude of your loving kindnesses, but were rebellious at the sea, even at the Red Sea .","Our fathers did not understand your wonders in Egypt; they did not remember the multitude of your mercies; but they provoked you at the sea, even at the Red Sea.",48.9219921063508,68.68587184396355,75.72441698572922
Chamorro,L_to_en,23,Ya matungo todo guiya Joppe; ya megae manmanjonggue ni y Señot.,"And it became known throughout all Joppa, and many believed in the Lord.","And it happened that Jesus was in Joppa; and he stayed there many days with one Simon, a tanner; and it was known throughout all Joppa, and many believed in the Lord.",31.2518082691149,68.4060753126374,81.2766967252017
Chamorro,L_to_en,24,Ylegña: Y escriba yan y Fariseo sija manmatatachong gui tachong Moises;,"Saying, The scribes and the Pharisees sit in Moses' seat:","Jesus said: “Write this down, and tell the Pharisees that they will not be able to understand what Moses commanded.”",3.9566236357113054,34.3321096634568,33.774073009485484
Chamorro,L_to_en,25,"N 24 29 33030 ¶ Ti apmam despues di y pininiten ayo sija na jaane, y atdao ujomjom, ya y pilan ti ufanina; ya y pution sija ufamodong guine y langet; ya y nina siñan y langet ufanmayengyong.","But immediately after the oppression of those days, the sun will be darkened, the moon will not give its light, the stars will fall from the sky, and the powers of the heavens will be shaken;","After that, he went to the place where he had been, and he was found there, and he said: “I have been given to you; and you have been given to me; and I have been given to you, and I have been given to you.” Then he went on, and he said: “I have been given to you; and you have been given to me; and I have been given to you, and I have been given to you.” And he said: “I have been given to you; and you have been given to me; and I have been given to you, and I have been given to you.”",0.7411522662200689,16.669622933252498,13.680813934345263
Chamorro,L_to_en,26,"Y inetnon taotaomo mañaga güije: jago, O Yuus, fumamauleg y minaulegmo para y mamoble.","Thy congregation hath dwelt therein: thou, O God, hast prepared of thy goodness for the poor.","The people of the world marry and are given in marriage, but those who are counted worthy to attain that age and the resurrection from the dead neither marry nor are given in marriage.",1.4500372328365223,24.484635946900564,9.25925925925926
Chamorro,L_to_en,27,"Si Jeova ufangobietna para taejinecog; y Yuusmo, O Sion, para todo y generasion. Fanmanalaba jamyo as Jeova.","The LORD shall reign for ever, even thy God, O Zion, unto all generations. Praise ye the LORD.","Yahweh, I ask you to forgive me; and Your mercy, O Zion, for all generations. Let all people praise Yahweh.",14.299133016633656,35.00009498093337,41.12723016351577
Chamorro,L_to_en,28,"Ya y taotao ni y guaja taelaye na espiritu, tumayog gui jiloñija; ya jagana sija, sa mas gaeninasiñaña qui sija; ya esta manmalago sija güije na guma, manerido yan taya magaguñija.","And the man in whom the evil spirit was leaped on them, and overcame them, and prevailed against them, so that they fled out of that house naked and wounded.","And the spirit of the spirit of the spirit, it will go out of the spirit; and it will not be there, because it is more powerful than it; and it will be in the house, and it will be ready, and it will not be able to be destroyed.",2.9823628634547426,27.69463379322873,27.872666054484235
Chamorro,L_to_en,29,"Ya siempre yan puenge yan jaane, jumajanao ya umaagang gui entalo naftan sija, yan gui jalomtano sija, ya janalalamen güe ni acho sija.","Always, night and day, in the tombs and in the mountains, he was crying out, and cutting himself with stones.","It is always the case that they set out and go, and they will always be early in the morning; they will not stop until the day is over. They will eat and drink, and they will always be with the one who is there, and they will always be with the one who is there.",2.2196762928859366,26.081786637143633,29.252293251795493
Chamorro,L_to_en,30,Åmko'ña si Ken kinu si Seiko.,Ken is older than Seiko.,Sami is older than Layla.,32.46679154750989,50.00623723455444,62.5
Chamorro,L_to_en,31,"NALIBREYO, O Yuus; sa y janom manjalom asta y antijo.","Save me, O God; for the waters are come in unto my soul.","“Lord, deliver me; my soul is also vexed: but thou, O LORD, how long?”",5.684653076227407,19.655733541519066,25.686077643908966
Chamorro,L_to_en,32,Yan y guafe manafañila gui mangachongñija; ya y mañila sumonggue y manaelaye.,And a fire was kindled in their company; the flame burned up the wicked.,I don’t know.,0.7952776003571096,2.6990553306342777,3.3333333333333335
Chamorro,L_to_en,33,"Y Salmon David. sumaga dos años gui inatquilaña na guma; ya jaresibe todo ayo sija y manmato guiya güiya,","LORD, I cry unto thee: make haste unto me; give ear unto my voice, when I cry unto thee.","< < A Psalm by David. > > Yahweh, I have called on you; come to me quickly. Listen to my voice when I call to you.",4.446934299650309,26.973408814248202,30.000000000000004
Chamorro,L_to_en,34,"Maope güe ni y Judio sija: Jame guaja laymame, ya segun y laymame, debe umatae, sa jafa na güiya jafatinas maesa güe Lajin Yuus.","The Jews answered him, ""We have a law, and by our law he ought to die, because he made himself the Son of God.""","Jesus answered them: “He who made me well is the same who said to me, ‘Take up your mat, and walk.’”",3.503259881918665,24.596303629926343,16.722408026755854
Chamorro,L_to_en,35,"Sa y jinasoco na taya rason na umanajanao y presonero, ya ti umanaclaro y isao ni y mapolo contra güiya.","For it seems to me unreasonable, in sending a prisoner, not to also specify the charges against him.""","So he had no reason to be a prisoner, and he was not clear and he was not a thief, and he was taken and put in chains against him.",7.988739893685171,36.28977100841373,32.2077922077922
Chamorro,L_to_en,36,Ada unnamalie y ninamanman gui manmatae? Siña y manmatae mangajulo ya unmaalaba? Sila.,Do you show wonders to the dead? Do the dead rise up and praise you? Selah.,"Is there anyone who can do this without being killed? If you want to be rich, why not sell everything you have? Selah.",6.3848752955077925,24.620165098871176,31.88131313131313
Chamorro,L_to_en,37,"Taya siña mato guiya guajo yaguin si Tata, ni tumago yo, ti quinene güe; ya guajo junacajulo güe gui uttimo na jaane.","No one can come to me unless the Father who sent me draws him, and I will raise him up in the last day.",There is no one who can come to me unless the Father who sent me draws him; and I will raise him up at the last day.,63.19211739683715,83.4955157155553,91.04351499788763
Chamorro,L_to_en,38,Ya ilegña: Taya uno Señot. Ya ilegña si Jesus: Guajo locue ti jusentensia jao: janao ya chamo unisao talo.,"She said, ""No one, Lord."" Jesus said, ""Neither do I condemn you. Go your way. From now on, sin no more.""","Jesus said: “I tell you the truth: there is no one who can be perfect without selling everything he has and giving it to the poor; then you will have treasure in heaven, and come and follow me.”",2.27647792577296,22.54362720316791,17.074579452747095
Chamorro,L_to_en,39,"Magajet jusangane jamyo, na ti ufanmalofan este na generasion, asta qui todo este sija na güinaja manmacumple.","Most certainly I tell you, this generation will not pass away, until all these things are accomplished.","Truly I tell you, this generation will not pass away until everything is fulfilled.",47.50711611885342,56.09959477825042,64.43968119792297
Chamorro,L_to_en,40,Ya jaaggo y jechuraña gui menanñija; ya y mataña manina calang y atdao; ya y magaguña apaca calang y manana.,"He was transfigured before them. His face shone like the sun, and his garments became as white as the light.","While he was praying, the fashion of his countenance was altered, and his raiment became white and glistering.",7.854024802414566,29.48407568578324,35.03334783239089
Chamorro,L_to_en,41,"Injingog y ilegña: Juyulang este na templo, ni y mafatinas nu canae, ya y tres na jaane, janacajulo talo otro na ti finatinas canae.","""We heard him say, 'I will destroy this temple that is made with hands, and in three days I will build another made without hands.'""","The sound of the bell and the voice of the people: “Go quickly to the temple, because the canae (assembly/people) cannot be found; and there are three days left, and no one else is to be found to finish the canae.”",2.40305175536448,24.682980319356957,21.946902654867255
Chamorro,L_to_en,42,"Jamyo jagas injingogja jafa y jusagane jamyo, bae jujano, ya jutalo güine mague guiya jamyo. Yaguin inguaeya yo, magajet infanmagof, sa bae jujanao ya jufalag as Tata; sa si Tata dangculoña qui guajo.","You heard how I told you, 'I go away, and I come to you.' If you loved me, you would have rejoiced, because I said 'I am going to my Father;' for the Father is greater than I.","Even if I do judge, my judgment is true, for I am not alone, but I am with the Father who sent me.",2.152473460055952,15.765421766945147,20.10299813034188
Chamorro,L_to_en,43,"Ya para umanae inefrese jaftaemanoja y masangan y lay y Señot, un pares na tortola pat dos patgon na paluma.","And to offer a sacrifice according to that which is said in the law of the Lord, A pair of turtledoves, or two young pigeons.","The wicked plots against the just, and gnashes at him with his teeth.",1.4538205250217804,13.06286636166553,9.363295880149813
Chamorro,L_to_en,44,"Ylegña: Fañuja; sa y patgon palaoan ti mamatae, lao mamaego. Ya mabutleagüe.","he said to them, ""Make room, because the girl isn't dead, but sleeping."" They were ridiculing him.","Jesus said: “If you want to be perfect, go, sell what you have, and give to the poor, and you will have treasure in heaven; and come, follow me.”",1.5763060777242128,18.636111058288087,15.151515151515152
Chamorro,L_to_en,45,Si Jeova uninamannae y baran minetgotmo guinin Sion: gobietna gui entalo y enimigumo sija.,Yahweh will send forth the rod of your strength out of Zion. Rule in the midst of your enemies.,The LORD will send the rod of your strength out of Zion; rule in the midst of your enemies.,63.64058876086589,77.41701696591737,85.51587301587303
Chamorro,L_to_en,46,"Lao yaguin tinigueña sija ti injenggue, jafa muna injenggue y sinanganjo?","But if ye believe not his writings, how shall ye believe my words?","If you want to be perfect, go and sell what you have, and give to the poor, and you will have treasure in heaven; and come, follow me.",1.0885011049519644,16.069235038766195,5.9171597633136095
Chamorro,L_to_en,47,"Un taotao guaja dos dumídibe: ya y uno mandidibe quinientos monedan denario, ya y otro sincuenta.","""A certain lender had two debtors. The one owed five hundred denarii, and the other fifty.","There was a certain creditor with two debtors: one owed five hundred denarii, and the other fifty.",55.56957157837259,73.77010494951116,74.7
Chamorro,L_to_en,48,"Ya utunog y ichan yan ufanmato y sadog, yan ufanmanguaefe y manglo ya ubinate ayo na guma, ya upodong; ya gosdangculo y pinedongña.","The rain came down, the floods came, and the winds blew, and beat on that house; and it fell--and great was its fall.""","The wicked plot against the just, and gnash their teeth at him.",2.4462067387060524,16.77444135956514,8.532423208191126
Chamorro,L_to_en,49,"N 19 10 30890 ¶ Ylegñija y disipuluña sija nu güiya: Yaguin taegüenao nu y laje yan y asaguana, ti mauleg na umasagua.","His disciples say unto him, If the case of the man be so with his wife, it is not good to marry.","Jesus said to him: “If you want to be perfect, go, sell what you have, and give to the poor, and you will have treasure in heaven; and come, follow me.”",1.494348998143061,20.456792223594764,16.91729323308271
Chamorro,L_to_en,50,Ayo sija na adengña y ninafanlamen ni y cadena: güiya mapolo guientalo y lilog.,Whose feet they hurt with fetters: he was laid in iron:,Turn the lock and put my headphones on.,0.0,11.092248772612953,0.0
Chamorro,L_to_en,51,"Si Yuus, taya taotao lumie, taya na tiempo, ayo na Lajiña, y linilisja, na gaegue san jalom y pechon tata, güiya jafanue jit nu güiya.","No man hath seen God at any time; the only begotten Son, which is in the bosom of the Father, he hath declared him.","If God, there is no one to be seen, there is no time; go now to the Lord’s house, and be made clean, for the one who is in the womb of the heart and the breast will be saved; he will not be left behind.",4.467706751342167,28.99957724488128,30.64561278501628
Chamorro,L_to_en,52,N 18 33 61330 ¶ Entonses si Pilato tumalo jumalom gui palasyo ya jaagang si Jesus ya ilegña nu güiya: Jago jao y Ray Judio sija?,"Then Pilate entered into the judgment hall again, and called Jesus, and said unto him, Art thou the King of the Jews?","Then Pilate again entered the Praetorium, called Jesus, and said to him, “Are you the King of the Jews?”",37.8631823007124,58.75099478663832,70.62107616124237
Chamorro,L_to_en,53,"Ni y enimigumo mannanamamajlao, O Jeova: ni y enimigumo munamamajlao y pinecat y pinalaemo.","Wherewith thine enemies have reproached, O LORD; wherewith they have reproached the footsteps of thine anointed.","With which your enemies have mocked, O Yahweh; with which they have mocked the footsteps of your anointed one.",11.433361115787452,46.02338550669435,56.005325273459974
Chamorro,L_to_en,54,"Chamo ayo sija y numananggajao munafanmamamajlao pot guajo, O Jeova, Yuus y inetnon sendalo: chamo ayo sija y umaliligaojao umadesonra pot guajo, O Yuus Israel.","Don't let those who wait for you be shamed through me, Lord Yahweh of Armies. Don't let those who seek you be brought to dishonor through me, God of Israel.","Chamorro: Chamo ayo sija y numananggajao munafanmamamajlao pot guajo, O Jeova, Yuus y inetnon sendalo: chamo ayo sija y umaliligaojao umadesonra pot guajo, O Yuus Israel.",2.5917396016442145,14.232238752152398,8.865870786516853
Chamorro,L_to_en,55,"Güiya cumuentutuse sija gui jalom y jaliguen y mapagajes: sija umadaje y tinagoña, yan y otden ni y mannae sija.","He spake unto them in the cloudy pillar: they kept his testimonies, and the ordinance that he gave them.","He will be a great man, and he will be called the Son of the Most High; and the Lord God will give him the throne of David his father, and he will reign over the house of Jacob forever; and of his kingdom there shall be no end.",2.265670299838608,22.29881957528717,15.873015873015875
Chamorro,L_to_en,56,"Sa güiya unninalibre guinin y lason y tiradot, yan guinin y yinilang peste.","For he will deliver you from the snare of the fowler, and from the deadly pestilence.","Surely he will deliver you from the snare of the fowler, and from the noisome pestilence. Selah.",71.01158913184165,82.12713605236814,87.62233859890108
Chamorro,L_to_en,57,Ya y gasgas unfanue na gasgasjao: ya y camten unfanue na camtenjao.,With the pure thou wilt shew thyself pure; and with the froward thou wilt shew thyself froward.,"With the pure, you will show yourself pure; with the crooked, you will show yourself shrewd.",10.830630507021791,40.49271491472604,46.70157068062827
Chamorro,L_to_en,58,"Y Espiritun y Señot gaegue gui jilojo, sa japalae yo para jupredica y mauleg na sinangan gui mamobble: ya matago yo para jusangane mancautibo, linibre, ya para y manbachet ufanmanlie, ya para junafanlibre y manchiguit,","The Spirit of the Lord is upon me, because he hath anointed me to preach the gospel to the poor; he hath sent me to heal the brokenhearted, to preach deliverance to the captives, and recovering of sight to the blind, to set at liberty them that are bruised,",And the Spirit of the Lord will teach you at that hour what you must say.,1.7613244838295619,13.923504758200206,7.8125
Chamorro,L_to_en,59,"Alaba güe ni y pandireta, yan y dansa: alaba güe ni y gaecuetdas na dandan yan y flauta.",Praise him with tambourine and dancing! Praise him with stringed instruments and flute!,Praise him with the timbrel and dance; praise him with stringed instruments and the flute.,30.277029197532105,69.92560662425326,77.48538011695908
Chamorro,L_to_en,60,"Y Yuus este na taotao iya Israel, jaayeg y mañaenata, yan jajatsa y taotao sija anae mañasaga taegüije y taotao juyong guiya Egipto, ya ni y taquilo na canaeña jacone sija juyong güije.","The God of this people chose our fathers, and exalted the people when they stayed as aliens in the land of Egypt, and with an uplifted arm, he led them out of it.","The God of this people of Israel chose our fathers and exalted the people when they dwelt as strangers in the land of Egypt, and with an outstretched arm brought them out of it.",56.540761184772784,71.230329680054,82.60083641419142
Chamorro,L_to_en,61,Contodo y labiosso jagasja jusangan claro todo y juisio sija y pachotmo.,With my lips have I declared all the judgments of thy mouth.,"I don’t know what I should translate this sentence as; my best guess is: “With his lips and teeth he speaks clearly, all and judgment, and he is righteous and powerful, and he will bring everything.”",1.2744039505750158,23.72274545804837,27.607361963190186
Chamorro,L_to_en,62,"Nabula y matañija ni y dinesonra: para sija ujaaligao y naanmo, O Jeova.","Fill their faces with shame; that they may seek thy name, O LORD.","“Your mouth and your hands are full of dishonor and disgrace; O Jeova, for you are the one who knows and sees everything.”",1.9626728448746968,16.38912070936959,14.534883720930234
Chamorro,L_to_en,63,N 7 36 45480 ¶ Ya malago uno gui Fariseo sija na ufañija mañocho. Ya jumalom gui guima y Fariseo ya matachong gui lamasa.,"One of the Pharisees invited him to eat with him. He entered into the Pharisee's house, and sat at the table.","Jesus said to them, “Children, have you any meat?” They answered him, “No.”",2.2168425678308292,16.857564772950166,8.097165991902834
Chamorro,L_to_en,64,"Ya palo sija famalaoan ni guinin nanafanmagong ni manaelayen espiritu yan y chetnot sija; si Maria ni mafanaan magdalena ni jumuyong guiya güiya siete na manganite,","and certain women who had been healed of evil spirits and infirmities: Mary who was called Magdalene, from whom seven demons had gone out;","And certain women, who had been healed of evil spirits and infirmities, Mary called Magdalene, out of whom went seven devils; and certain women who had been healed of evil spirits and infirmities, Mary called Magdalene, out of whom went seven devils; and they followed him.",24.71379953787705,61.54588767222327,64.40587347959749
Chamorro,L_to_en,65,"Mato si José, taotao Arimatea, mauleg na taotao na pápagat, ni y jananangga locue y raenon Yuus; ya mapos yan atrebe malag as Pilato, ya jagagao y tataotao Jesus.","Joseph of Arimathaea, a prominent council member who also himself was looking for the Kingdom of God, came. He boldly went in to Pilate, and asked for Jesus' body.","After this, Jesus went to the place called Golgotha, which means “Skull Place”; and they crucified him there, and with him two others, one on each side, and Jesus in the middle.",2.747577956933031,20.733705070066634,17.85112359550562
Chamorro,L_to_en,66,"N 11 37 47590 ¶ Ya mientras cumuecuentos, un Fariseo siniplicagüe na usija chumocho, ya jumalom ya matachong gui lamasa.","Now as he spoke, a certain Pharisee asked him to dine with him. He went in, and sat at the table.","And while he was speaking, a Pharisee besought him to dine with him; and he went in and sat down to eat.",20.97823227594147,45.11656515339005,51.11111111111111
Chamorro,L_to_en,67,"Ti para todo y taotao, lao para y testigo sija ni y manmaayeg antes as Yuus; junggan, para jita, ni y guinin manjita mañocho yan manguimen despues di cajulo guinin y manmatae.","Not to all the people, but unto witnesses chosen before of God, even to us, who did eat and drink with him after he rose from the dead.","For everything, and for all people, go to the road and the witness; before God; first, for the judge, and for the one who is to be brought; and after that, the one who is to be killed will be taken, and the one who is to be put to death will be killed; after that, the one who is to be brought will be taken, and the one who is to be killed will be killed.",1.3223356536082838,26.642500989404454,21.164021164021165
Chamorro,L_to_en,68,"Sa jago mumantieneyo desde y jalom tuyan, jago chumuleyo juyong guinin y tiyan nana: ya y tininajo todo y tiempo guiya jago.",I have relied on you from the womb. You are he who took me out of my mother's womb. I will always praise you.,By you I have been held up from the womb; you are the one who took me out of my mother’s bowels; my praise will be continually of you.,22.708473502385846,51.44550215927377,55.179195804195814
Chamorro,L_to_en,69,"Ya ilegña ni y lancheruña: Esta guaja tres años ni matoyo güine na trongcon igos, manegagayo tinegcha, ya taya nae mañodayo; utut papa; para jafa na jaocucupa y tano?","He said to the vine dresser, 'Behold, these three years I have come looking for fruit on this fig tree, and found none. Cut it down. Why does it waste the soil?'",Turn the lock and put my headphones on.,0.2405338953814445,7.890534146736954,5.555555555555555
Chamorro,L_to_en,70,"Magajet ya magajet jusangane jamyo: Y tintago ti güiya magasña na y senotña; ni y matago, ti güiya magasña na y tumago güe.","Most certainly I tell you, a servant is not greater than his lord, neither one who is sent greater than he who sent him.","Truly I tell you, whatever you bind on earth shall be bound in heaven; and whatever you loose on earth shall be loosed in heaven.",8.839374326825924,26.306485030333864,13.72693726937269
Chamorro,L_to_en,71,"Jaso ya jungogyo, O Jeova, Yuusso: ina y atadogjo sija para mungayo maego gui maego finatae.","Behold, and answer me, Yahweh, my God. Give light to my eyes, lest I sleep in death;","Consider and hear me, O LORD my God: lighten my eyes, lest I sleep the sleep of death.",26.835433067540844,41.849720567302654,50.15374279734374
Chamorro,L_to_en,72,"Yulang, O Jeova, ya ipe y jilañija; sa jagasja julie y fijom na manaelaye, ya y manmanpotfifia gui siuda.","Destroy, O Lord, and divide their tongues: for I have seen violence and strife in the city.","Yulang, O Jeova, ya ipe y jilañija; sa jagasja julie y fijom na manaelaye, ya y manmanpotfifia gui siuda.",3.7419436034576052,9.922165637525518,9.389671361502348
Chamorro,L_to_en,73,"Jatago y jemjom, ya ninajomjom; yan sija ti ninafanaguaguat contra y finoña.","He sent darkness, and made it dark; and they rebelled not against his word.",I don’t know.,0.6193628179172647,3.5520550233002295,3.1446540880503147
Chamorro,L_to_en,74,"N 27 24 34700 ¶ Anae jalie si Pilato na taya jafa na probecho, lao mas y ninafanyaoyao, mañule janom ya jafagase y canaeña gui menan y taotao sija, ya ilegña: Taeisaoyo gui jâgâ este y tunas na taotao: lie jamyo.","So when Pilate saw that nothing was being gained, but rather that a disturbance was starting, he took water, and washed his hands before the multitude, saying, ""I am innocent of the blood of this righteous person. You see to it.""","Then Pilate wrote a title and put it on the cross. And the writing was: “JESUS OF NAZARETH, THE KING OF THE JEWS.”",1.0823428183624688,12.863055868488482,13.569937369519833
