Lang,Direction,Index,Source,Reference,LLM_Translation,BLEU,ChrF,METEOR
Basque,L_to_en,13,Kristautasunaren printzipio nagusietako bat da aberastasuna sufrimendua eta pobrezia arintzeko erabili behar dela eta elizaren diru-funtsak zehazki helburu horretarako direla.,One of the main Christian tenets is that wealth should be used to alleviate suffering and poverty and that the monetary funds of the church are there specifically for that reason.,"One of the main principles of Christianity is that wealth should be used to alleviate suffering and poverty, and that the Church’s funds are specifically intended for that purpose.",47.35345733062416,68.62913869222906,79.41788563687722
Basque,L_to_en,14,NHK-k ere jakinarazi zuen Kashiwazaki Kariwa indar nuklearreko instalazioa (Niigata prefekturakoa) ohi bezala funtzionatzen ari zela.,NHK also reported that the Kashiwazaki Kariwa nuclear power plant in Niigata prefecture was operating normally.,NHK also reported that the Kashiwazaki-Kariwa nuclear power facility (in Niigata Prefecture) was operating as usual.,27.130567714631198,73.72343608721779,73.43126462088894
Basque,L_to_en,15,"Zorionez, gidariek nahiko portaera erregularra dute; beraz, trafiko-korronteak aski koherenteak dira eta matematikoki adieraz daitezke gutxi gorabehera.","Fortunately, drivers tend to behave within a reasonably consistent range; thus, traffic streams tend to have some reasonable consistency and can be roughly represented mathematically.","Fortunately, the drivers have fairly irregular behavior; therefore, the traffic flows are sufficiently coherent and can be expressed mathematically roughly.",7.592509997580589,40.42935269715078,40.171858216971
Basque,L_to_en,16,"Zoritxarrez, idazteko metodo berriagoak sortu ahala, arkatza alboratu egin da maila baxuagoko estatus eta erabilerara.","Sadly, as newer methods of writing have emerged, the pencil has been relegated to lesser status and uses.","Unfortunately, as newer methods of writing have been developed, the pencil has been set aside for a lower-status and less-used role.",40.28998029112093,64.33378206085058,69.75482524778299
Basque,L_to_en,17,"Era berean, Alemaniako itsas-armadak U-ontziak erabili zituen trafiko hori geldiarazteko.","At the same time, the German navy, using mainly U-boats, was trying to stop this traffic.","At the same time, the German navy used U-boats to stop that traffic.",40.99453631759975,60.121925469506174,67.3076923076923
Basque,L_to_en,18,Merkantziak garraiatzeko itsasontziak erabiltzea da ozeanoetan zehar jende eta merkantzia kantitate handiak mugitzeko modurik eraginkorrena.,Using ships to transport goods is by far the most efficient way to move large amounts of people and goods across oceans.,Using ships to transport goods is the most effective way to move large quantities of people and goods across the oceans.,51.10598907726446,73.58969779393844,81.6630175761168
Basque,L_to_en,19,"Hala ere, tuberkulosia duten pertsona guztien artean SXDR-TB dutenen ehunekoa txikia da; Hegoafrikan, infektatuta egon daitezkeen 330.000 pertsonetatik 6.000 pertsonek izango lukete.","However, the percentage of XDR-TB in the entire group of people with tuberculosis still seems to be low; 6,000 of the total 330,000 people infected at any particular moment in South Africa.","However, among all people who have tuberculosis, the proportion of those with XDR-TB is small; in South Africa, out of 330,000 people who could be infected, 6,000 would have it.",7.613468441670501,45.60175230783348,42.393162393162385
Basque,L_to_en,20,"Lege-proiektuaren arabera, Kalifornia-ko estatuan saldutako bideo-joko bortitzek “18” jartzen duen itsasgarri bat izan behar dute, eta $1.000eko isuna jarriko da horiek adingabeei saltzen zaizkien bakoitzean.","The bill requires violent video games sold in the state of California to be labeled with a decal reading ""18"" and makes their sale to a minor punishable by a fine of $1000 per offense.","According to the bill, violent video games sold in the state of California must have a label that puts “18” on them, and a $1,000 fine will be imposed whenever they are sold to minors.",23.84707471926221,46.55313303113945,46.035732001133795
Basque,L_to_en,21,"Hori da kolono britainiarrek beraientzat hartu zuten tokia; beraz, lurraldearen iragan kolonialaren zantzuen bila ari bazara, abiapuntu egokia da hau.","This is the place the British colonisers took as their own and so if you are looking for evidence of the territory's colonial past, this is a good place to start.","That is the place the British colonists took for themselves; therefore, if you are looking for signs of the territory’s colonial past, this is a suitable starting point.",37.62569962420316,62.9315456176959,64.8671188702324
Basque,L_to_en,22,"1980ko hamarkadan, Taxi, Cheers eta The Tracy Ullman Show saioetan lan egin zuen, besteak beste.","During the 1980s he worked on shows such as Taxi, Cheers, and The Tracy Ullman Show.","In the 1980s, he worked on, among other things, *Taxi*, *Cheers*, and *The Tracy Ullman Show*.",15.911783110981515,54.79647034393453,69.65940815187047
Basque,L_to_en,23,"Naturan oinarritutako turismoak eremu naturalak bisitatzeko interesa duen jendea erakartzen du, paisaiaz (fauna eta flora barne) gozatzeko helburuarekin doana.","Nature-based tourism attracts people interested in visiting natural areas for the purpose of enjoying the scenery, including plant and animal wildlife.","Nature-based tourism attracts people who are interested in visiting natural areas, with the aim of enjoying the landscape (including fauna and flora).",29.599057023801205,66.58816467463618,72.42489270386265
Basque,L_to_en,24,"Erritmo periodikoak, zeinak ez diren kanpoko seinale periodikoen erantzun soilak, dokumentatu egin dira izaki bizidun gehienetan: bakterietan, onddoetan, landareetan eta animalietan.","Periodic rhythms, which are not simply responses to external periodic cues, have been documented for most living beings, including bacteria, fungi, plants, and animals.","Periodic rhythms—those that are not simple responses to periodic external signals—have been documented in most living beings: in bacteria, in fungi, in plants, and in animals.",12.913533075470381,66.48928029015218,62.87396679101748
Basque,L_to_en,25,"Beste hiru bonbak eztanda egin zuten gobernuaren inguruko eraikinetan, bi orduko epean.",Three more bombs exploded near government buildings in a period of two hours.,Three other bombs exploded in the government buildings within a two-hour period.,9.908525714904282,59.04261133006394,49.51594280131451
Basque,L_to_en,26,"Seinaleetako abiadura-mugak aurreko zatietakoak baino baxuagoak dira nabarmenki. 35-40 m/h izan ohi da, 56-64 km/h, eta oso garrantzitsua da horiek jarraitzea.",Posted speed limits are noticeably lower than in previous and subsequent sections — commonly 35-40 mph (56-64 km/h) — and strict obedience to them is even more important than otherwise.,"The speed limits on the signs are clearly lower than those on the previous sections. They are usually 35–40 mph, 56–64 km/h, and it is very important to follow them.",6.442993184245463,38.45573019176393,26.894931184961397
Basque,L_to_en,27,"Dundee-ko Unibertsitateko Pamela Ferguson irakasleak esan duenez, “kazetariak lerro mehe baten gainean ibiltzen dira susmagarrien argazkiak eta abar argitaratzen dituztenean.”","Professor Pamela Ferguson of the University of Dundee notes ""journalists do seem to be walking a dangerous line if publishing photos etc of suspects.""","According to Pamela Ferguson, a professor at the University of Dundee, “when journalists publish suspicious photographs and so on, they walk along a thin line.”",10.754999784156931,50.68059617944295,36.926196269261965
Basque,L_to_en,28,"Dirudienez, ahuntzak duela 10.000 bat urte etxekotu zituzten lehenengo aldiz, Irango Zagros mendietan.","Goats seem to have been first domesticated roughly 10,000 years ago in the Zagros Mountains of Iran.","It seems that goats were first domesticated about 10,000 years ago in the Zagros Mountains of Iran.",54.9995519064483,71.54891510316023,76.87074829931973
Basque,L_to_en,29,"Ur azpiko topologia dela eta, itzulerako korrontea hondoago dauden sekzioetan pilatzen da eta bertan ur sakonerako korronte azkar bat sortzen da.","Due to the underwater topology the return flow is concentrated at a few deeper sections, and a fast current to deep water may form there.","Because of the underwater topography, the return current accumulates in deeper sections and a fast current toward the deep water is formed there.",15.730444361660407,57.963281303273185,61.405933296480555
Basque,L_to_en,30,"Gora egiteak esan nahi du puntan hasi eta arkua bultzatu behar duzula, eta behera egiteak esan nahi du oinarrian (arkua eusten duzun lekuan) hasi eta arkutik tira egin behar duzula.","Up means you should start at the tip and push the bow, and down means you should start at the frog (which is where your hand is holding the bow) and pull the bow.","To go up means that you must start on your toes and push the arch, and to go down means that you must start at the base (where you hold the arch) and pull from the arch.",10.322960310880575,42.642175830117644,58.22454308093994
Basque,L_to_en,31,"Harappa eta Mohenjo-daro hirietan ia etxe guztiek zuten ura botatzen zuen komun bat, hondakin uren sistema sofistikatu batera konektatuta.","The cities of Harappa and Mohenjo-daro had a flush toilet in almost every house, attached to a sophisticated sewage system.","In the cities of Harappa and Mohenjo-daro, almost every house had a toilet that discharged water, connected to a sophisticated system of sewage.",25.92182921999327,70.51014998663227,79.64285714285712
Basque,L_to_en,32,Agintariek uste dute horrek esan nahi duela instalazioan uranio-erregaia gordetzen duten edukiontziak hautsita eta erregaia ateratzen hasita egon daitekeela.,Authorities speculate that this indicates that containers holding uranium fuel at the site may have ruptured and are leaking.,Authorities believe that this could mean that the containers storing uranium fuel in the facility may be broken and that the fuel may be starting to be removed.,4.686621581836457,45.84072507515378,26.31578947368421
Basque,L_to_en,33,"Alemania askoren etsaia zen II. Mundu Gerran, eta horrek SESB eta AEBen arteko lankidetza ekarri zuen. Gerra amaitzean, sisteman, prozesuetan eta kulturan zeuden talken ondorioz, herrialdeak elkarrengandik aldendu egin ziren.","Germany was a common enemy in World War 2, leading to cooperation between the USSR and USA. With the end of the war the clashes of system, process and culture led to the countries falling out.","Germany was the enemy of all others in World War II, and this led to cooperation between the USSR and the United States. When the war ended, due to the disputes that existed in the system, processes, and culture, the countries moved away from each other.",17.007460974680775,57.02230759482787,61.138014527845044
Basque,L_to_en,34,"Baina “tropiko altuetan” kokatzen bazara, ekuatoretik gradu batzuk iparraldera, beroa (beti) eta eguzki gogorra (oskarbi dagoenean, gutxiagotan) jasan beharko duzu.","But being placed in the ""high tropics"" just a few degrees north of equator you will need to deal with both heat (always) and strong sun (when the sky is clear, more rarely).","But if you place yourself “in the high tropics,” a few degrees north of the equator, you will have to endure the heat (always) and intense sun (when it’s clear, less often).",25.447307679417094,50.82795400685119,63.55932203389831
Basque,L_to_en,35,"Ez da kalteen edo zaurituen berri eman Tonga-n, baina argindarra eten egin zen aldi batean, eta, diotenez, horren erruz ez zuten jaso Tonga-ko agintariek PTWC-k igorritako tsunami-alerta.","No major damage or injuries have been reported in Tonga, but power was temporarily lost, which reportedly prevented Tongan authorities from receiving the tsunami warning issued by the PTWC.","It was not reported in Tonga about damage or injuries, but at one point the power was cut off, and, they say, because of that they did not receive the tsunami alert sent by the PTWC to the authorities in Tonga.",8.875211249647839,45.345012117342726,42.890672947733336
Basque,L_to_en,36,Martelly-k lau urtetan izan duen bosgarren CEPa da.,It is Martelly's fifth CEP in four years.,The fifth CEP that Martelly has had in four years.,27.901593935858266,62.60920541245859,66.57910689028085
Basque,L_to_en,37,Hamilton-ek berretsi du Howard University ospitaleak pazientea onartu duela eta egoera egonkorrean dagoela.,Hamilton confirmed Howard University Hospital admitted the patient in stable condition.,Hamilton has confirmed that Howard University’s hospital has admitted the patient and that the patient is in a stable condition.,12.918025833717252,74.33389057854178,78.03223070398641
Basque,L_to_en,38,"Emakumeak: emakumezko bidaiari guztiei gomendatzen zaie ezkonduta daudela esatea, benetako egoera zibila gorabehera.","Women: It is recommended that any women travellers say that they are married, regardless of actual marital status.","Women: all female passengers are advised to say that they are married, regardless of their actual civil status.",39.537383933343605,54.90185382887618,60.143702451394766
Basque,L_to_en,39,“The Seven Sisters” izenez ezagutzen diren kobazuloen sarrera guztiek 100 eta 250 metro (328 eta 820 oin) arteko diametroa dute.,"All of the cave entrances, which were named ""The Seven Sisters"", are at least 100 to 250 meters (328 to 820 feet) in diameter.",“All the entrances to the caves known as ‘The Seven Sisters’ have a diameter of between 100 and 250 metres (328 and 820 feet).”,7.263810137573244,48.80238501888425,49.462365591397855
Basque,L_to_en,40,"Azpikulturak bereizteko modu asko daude, hala nola adina, etnizitatea, klasea, kokapena edo generoa.","Subcultures can be distinctive because of the age, ethnicity, class, location, and/or gender of the members.","There are many ways to distinguish subcultures, such as age, ethnicity, class, location, or gender.",33.475012925464746,52.62558211756221,55.076058201058196
Basque,L_to_en,41,"Eslalom erraldoian, berriz, hamargarren bukatu zuen emakumeen eseritakoen taldean, 4:41.30 denbora konbinatua eginda, lehen postuan amaitu zuen Austriako Claudia Loesch-ek baino 2:11.60 minutu beranduago, eta bederatzigarren amaitu zuen Hungariako Gyöngyi Dani-k lortutakoa baino 1:09.02 minutu beranduago.","Her other race, the Giant Slalom, saw her finish in tenth in the women's sitting group with a combined run time of 4:41.30, 2:11.60 minutes slower than first place finisher Austrian Claudia Loesch and 1:09.02 minutes slower than the ninth place finisher Gyöngyi Dani of Hungary.","In the giant slalom, again, she finished tenth in the women’s seated group, having completed a combined time of 4:41.30, finishing 2:11.60 minutes later than Claudia Loesch of Austria, who finished first, and 1:09.02 minutes later than what Gyöngyi Dani of Hungary achieved, who finished ninth.",26.284438570599406,58.62955775731918,57.88577872020538
Basque,L_to_en,42,2016an presidente izateko hauteskundeetara aurkezteari buruzko aipamena egin du.,He is speculated to make a run for president in 2016.,He made a reference to running for the presidency in 2016.,15.58010570411745,36.052323617192066,78.12500000000001
Basque,L_to_en,43,"Erloju biologikoak osziladore autonomoak dira, beren kabuz denboraldi batez funtzionatzen jarraitzen dutenak nahiz eta kanpoko seinalerik ez egon.",Biological clocks are self sustaining oscillators which will continue a period of free-running cycling even in the absence of external cues.,"Biological clocks are autonomous oscillators that continue to function on their own for a period of time, even if there are no external signals.",10.523254180002885,45.90267798198988,35.65894332939787
Basque,L_to_en,44,"Australiarrentzat, “flat white” izeneko kafea arrotza da. Kafe hutsari “espresso” deitzen diote, cappuccino-ak esnegaina dauka (aparrik gabe) eta tea esnerik gabe zerbitzatzen da.","For Australians, the idea of 'flat white' coffee is foreign. A short black is 'espresso', cappuccino comes heaped high with cream (not froth), and tea is served without milk.","For Australians, the coffee called “flat white” is unusual. They call plain coffee “espresso”; cappuccino has cream (without foam), and tea is served without milk.",31.697448703065735,53.070560326315565,52.5561194495435
Basque,L_to_en,45,"Emakumeek jakin behar dute agian jazarpentzat hartzen dituzten jarrerak desberdintasun kulturalak direla, eta ohikoa dela norbaitek jarraitzea, besotik heltzea, etab.","Women should realize that cultural differences may result in what they would consider harassment and it is not uncommon to be followed, grabbed by the arm, etc.","Women must perhaps know that the attitudes they consider harassment are cultural differences, and that it is common for someone to follow, to grab by the arm, and so on.",11.635402454082566,49.86222940562643,58.684210526315795
Basque,L_to_en,46,"Erromantizismoak Goethe, Fichte, Schlegel eta antzeko idazleetatik eratorritako determinismo kulturalaren elementu garrantzitsua izan zuen.","Romanticism had a large element of cultural determinism, drawn from writers such as Goethe, Fichte, and Schlegel.","Romanticism had an important element of cultural determinism derived from writers such as Goethe, Fichte, Schlegel, and similar authors.",46.997395980026965,76.66323953963854,79.59905660377359
Basque,L_to_en,47,"Bestetik, pertsona ezagutezin bihurtzen da, zeinak taldeak egindako guztia aldatu eta bere egin behar duela sentitzen duen.","At the other end of the spectrum, one morphs into an unrecognizable individual that feels he or she must change everything the team has been doing and make it their own.","In the end, a person becomes unrecognizable, someone who changes everything the group has done and feels that it should be theirs.",3.423522123790622,35.996256208388175,31.421670117322293
Basque,L_to_en,48,"Ebaketa jaso aurretik, pertsona transgeneroek ezin dute espero eskanerrak pasatzea euren pribatutasuna eta duintasuna mindu gabe.",Pre-operative transgender people should not expect to pass through the scanners with their privacy and dignity intact.,"Before getting a cut, trans people cannot expect to pass scanners without harming their privacy and dignity.",20.038908500140973,54.26466384856097,57.601489419671246
Basque,L_to_en,49,"Ikastaroek 2-5 egun bitarte irauten dute eta rol-jolasak, lehen sorospeneko jarduera ugari eta batzuetan armen inguruko trebakuntza egiten dira.","A course will normally be from 2-5 days and will involve role play, a lot of first aid and sometimes weapons training.","The courses last between 2 and 5 days, and role-playing games, many first-aid activities, and sometimes weapons-related training are carried out.",5.0130081242493585,40.95457319435176,24.230316069873474
Basque,L_to_en,50,"Taktika honi erantzun mugatua eman zitzaionez, Alemaniak abian zuen mugarik gabeko ur azpiko gerrak ere antzeko erantzuna izatea espero zuen.","Since there was limited response to this tactic, Germany expected a similar response to its unrestricted submarine warfare.","Since a limited response was given to this tactic, Germany also expected that its unrestricted underwater war would receive a similar response.",25.172695697832534,65.51558320254614,71.45182291666667
Basque,L_to_en,51,"Dustin ""Goldust"" Runnels-ek esan zuenez, “Luna ni bezain frikia zen… agian ni baino gehiago… maite dut eta faltan botako dut… toki hobean egotea espero dut.”","Dustin ""Goldust"" Runnels commented that ""Luna was as freaky as me...maybe even more...love her and will miss her...hopefully she's in a better place.""","Dustin “Goldust” Runnels, as he said, “Luna was as crazy as I was… maybe more than me… I love her and I’ll miss her… I hope she’s in a better place.”",14.165509956251244,46.239467115341405,48.32983193277312
Basque,L_to_en,52,Lau milioi pertsona baino gehiago joan ziren Erromara hileta elizkizunetan parte hartzeko.,Over four million people went to Rome to attend the funeral.,More than four million people went to Rome to take part in the funeral services.,42.311785416105785,70.04994411617584,79.55645161290325
Basque,L_to_en,53,"Nahiz eta harrizko piramideen eraikuntzak Inperio Zaharraren bukaerara arte jarraitu zuen, Gizako piramideak ez zituzten inoiz garaitu haien eraikuntzaren tamainari eta teknikaren bikaintasunari dagokienez.","Although pyramid-building in stone continued until the end of the Old Kingdom, the pyramids of Giza were never surpassed in their size and the technical excellence of their construction.","Although the construction of stone pyramids continued until the end of the Old Empire, the pyramids of Giza were never able to defeat them in terms of the size of their construction and the excellence of their technique.",36.7336142605128,65.79124592319712,62.95561202723006
Basque,L_to_en,54,"Produktuak ekipaje fakturatu gisa bidaltzea zen prozesua bizkortzeko bide bakarra. Hala ere, hegazkin-konpainiek ez dute uzten ekipajerik bidaltzen bidaiaririk gabe, eta hau izan daiteke aprobetxa dezakezun aukera.","The only way to get it through faster was to send it as checked luggage. Airline regulations will not allow them to send luggage without a passenger, which is where you come in.","The products being sent as checked luggage was the only way to speed up the process. However, airlines do not allow you to send luggage without a passenger, and this may be the opportunity you can take advantage of.",21.355255879871287,51.17714491655859,58.90478353012413
Basque,L_to_en,55,"Haren esanean, zurrumurruak “solas politikoak eta tontakeriak” dira.","He referred to the rumors as ""political chatter and silliness"".","In his opinion, rumors are “political talk and foolishness.”",4.100530090638893,32.000711913243435,15.384615384615385
Basque,L_to_en,56,"1537an Asunción sortu zenetik, Paraguaik bere nortasun eta identitate indigenaren zati handi bat mantentzea lortu du.","Since the foundation of Asunción in 1537, Paraguay has managed to keep a lot of its indigenous character and identity.","Since the founding of Asunción in 1537, Paraguay has managed to preserve a large part of its indigenous identity and character.",46.61191320173287,75.23482885616022,82.76406663240621
Basque,L_to_en,57,"Jasotzen dituen 78 gomendioen artean aipatzen da ekimen diplomatiko berri bati ekin behar zaiola urtearen amaiera baino lehen, Irak-eko mugak kontrako esku-hartzeetatik babesteko eta bizilagunekin harreman diplomatikoak berrezartzeko.",First among its 78 recommendations is that a new diplomatic initiative should be taken before the end of this year to secure Iraq’s borders against hostile interventions and to re-establish diplomatic relations with its neighbors.,"Among the 78 recommendations it receives, it is mentioned that a new diplomatic initiative should be undertaken before the end of the year, to protect Iraq’s borders from hostile interventions and to restore diplomatic relations with neighbors.",33.4744541720788,71.11743535295939,79.04179890950522
Basque,L_to_en,58,"Filmeko bi abestik —”Audition (The Fools Who Dream)” eta “City of Stars”— abesti original onenaren izendapena jaso zuten. Lionsgate estudioak 26 izendapen jaso zituen, beste edozein estudiok baino gehiago.","Two songs from the movie, Audition (The Fools Who Dream) and City of Stars, received nominations for best original song. Lionsgate studio received 26 nominations — more than any other studio.","Two songs from the film—“Audition (The Fools Who Dream)” and “City of Stars”—received the award for best original song. Lionsgate received 26 nominations, more than any other studio.",47.986998660795194,74.92044961422727,81.47175321405794
Basque,L_to_en,59,"Dinosauroen lumek ez dute ongi garatutako estalkia (errakia izenekoa) baina badituzte lumen beste ezaugarri batzuk (luma-bizarrak); horregatik, ikertzaileek ondorioztatu dute errakia eboluzioan beranduago garatu zela aipatu beste ezaugarriak baino.","Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.","Dinosaurs’ feathers did not have a well-developed covering (called the rachis), but they did have other feather characteristics (feather filaments); therefore, researchers concluded that the rachis developed later in evolution than the other mentioned characteristics.",9.60416774308632,50.95744618147151,42.05164815552108
Basque,L_to_en,60,Probarako erabilitako konposatu kimikoan zenbat hidrogeno ioi (pH-ren H-a) dauden adierazten du pH mailak.,The pH level is indicated by the amount of Hydrogen (the H in pH) ions in the tested chemical.,The pH levels indicate how many hydrogen ions (the H in pH) are present in the chemical compound used for the test.,24.94746308272931,55.52179000186953,68.7593423019432
Basque,L_to_en,61,"Formatu honen proportzioa (hamabirekin zatitzen da zenbaki osodun proportzio sinpleena lortzeko), horrenbestez, 3:2 dela esaten da.",The aspect ratio of this format (dividing by twelve to obtain the simplest whole-number ratio) is therefore said to be 3:2.,The proportion of this format (which is divided by twelve to obtain the simplest whole-number ratio) is therefore said to be 3:2.,74.88856162563032,80.33422193894323,91.17057028222627
Basque,L_to_en,62,"Txerto esperimental batek ebolak eragindako hilkortasuna murrizteko gaitasuna duela badirudi ere, ez dago infekzioa tratatzeko egokia dela argi erakutsi duen botikarik.","While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.","Although an experimental vaccine appears to have the ability to reduce mortality caused by Ebola, there is no medicine that has clearly shown itself to be suitable for treating the infection.",9.94331256564067,54.03597186550161,50.76224863346873
Basque,L_to_en,63,"Irakurle zorrotzenak ikasleak izaten direnez askotan, blogaren idazlea idazkera hobetzeko ahaleginak egiten hasten da kritikak saihesteko.","Since students are often the most critical audience, the blog writer begins to strive to improve writing to avoid criticism.","Since sharp readers are often students, the blog’s writer starts trying to improve the writing in order to avoid criticism.",17.894177180728455,56.05819310568414,66.20374699959474
Basque,L_to_en,64,"Jaurtiketa eta 3 minutura, ontziko kamera batek erakutsi zuen isolatzeko apar zati ugari askatzen ari zirela erregai-tangatik.","Around 3 minutes into the launch, an on-board camera showed numerous pieces of insulation foam break away from the fuel tank.","At the time of the launch and three minutes later, the ship’s camera showed that many pieces of the foam used for isolation were being released from the fuel tank.",16.156102518678964,46.960668415094894,57.51959428307977
Basque,L_to_en,65,Liggins-ek aitaren ibilbideari jarraitu zion eta medikuntza ikasi zuen.,Liggins followed in his father’s footsteps and entered a career in medicine.,Liggins followed his father’s path and studied medicine.,11.005685811713535,50.780163733472094,58.937933367157115
Basque,L_to_en,66,"4 zentimo, poesia-liburu bat eta Charles Batchelor-ek (bere aurreko lanpostuko kudeatzaileak) Thomas Edison-i zuzenduriko gomendio-gutuna zituela iritsi zen AEBetara.","He arrived in the US with 4 cents to his name, a book of poetry, and a letter of recommendation from Charles Batchelor (his manager in his previous job) to Thomas Edison.","Four cents, a poetry book, and a recommendation letter addressed to Thomas Edison by Charles Batchelor (the manager of his previous job) arrived in the United States, with the contents reaching there.",18.20057458455135,59.67286842344025,63.68096429946641
Basque,L_to_en,67,"Eguneko hemezortzi domina bakarrik daudenez eskura, herrialde askok ez dute lortu podiumera iristea.","With only eighteen medals available a day, a number of countries have failed to make the medal podium.","Since only eighteen medals are available each day, many countries failed to reach the podium.",12.689457668763373,54.791706659934455,62.74592256630523
