Lang,Index,Source,Reference,LLM_Translation,Reasoning_Summary,BLEU,ChrF,METEOR
Chamorro,33,Båba i para un fåla’ i guihan.,For you to eat the fish raw is not good.,Put it down so you can cut the fish.,"{'type': 'summary_text', 'text': '**Considering translations and grammar**\n\nI\'m looking at how ""Chamorro"" uses ""i"" as an object marker for determiner phrases. Without a noun, it might indicate ellipsis, like ""båba i"" meaning ""lower it,"" where ""i"" stands for ""it."" I think colloquially, ""i"" could function like an object pronoun, although traditionally it\'s an article. I need to decide on a verb for ""fåla’,"" which could mean ""cut,"" ""split,"" or ""fillet."" It seems the translation should reflect ""Put it down so you can cut the fish."" There\'s a conflict with the developer\'s instructions about outputting reasoning versus simply the result.'}",9.030367376343264,29.373625340901928,28.956422018348626
Chamorro,34,i atadok-ña i taotåo,a person’s eyes,The person’s shadow.,detailed,15.97357760615681,50.22841610843856,57.73420479302832
Chamorro,35,Na’tutungu’ ham håfa hinassosom-mu put esti na che’chu’-måmi.,Keep on letting us (excl.) know what you think about this work of ours (excl.).,Let us know what you think about this work of ours.,detailed,32.457630523675434,58.236839218101025,56.69642857142857
Chamorro,36,Ha nå’i si Lucy nu i amut åntis di måtai.,She gave Lucy the medicinal knowledge before she died.,Lucy gave the medicine before she died.,detailed,30.9678733158773,56.50349008607084,76.53061224489797
Chamorro,37,Si Juan ha sakkengguan i famagu’un ni i bisikletan-ñiha.,Juan stole the children’s bicycle.,Juan knocked down the children on their bicycles.,"{'type': 'summary_text', 'text': '**Translating the phrase**\n\nIt seems reasonable to think that ""sakkengguan"" could mean ""ran over"" or ""knocked down."" So, my best guess for the translation would be: ""Juan knocked down the children on their bicycles."" I\'m focusing just on the translation since that\'s what the developer specified, and I won’t include any extra reasoning for now.'}",6.27465531099474,50.853341454633004,55.06172839506173
Chamorro,38,Hu adibibina kåo para bai hu fåhan pat mungnga.,I am deciding whether I should buy it or not.,I was wondering whether I should buy it or not.,detailed,69.89307622784945,77.46049365220247,81.3692480359147
Chamorro,39,Tåya’ umagradesi ma’umiya gi me’nan tåotåo.,There’s no one who appreciates being humiliated in front of people.,No one thanked us in front of the people.,detailed,16.830386789031852,29.34365837022903,49.44477791116447
Chamorro,40,Måttu i hagan Herodihas mismu gi giput.,‘The daughter of Herodias herself came in to the party.’,Herodias’s daughter herself came to the party.,detailed,25.916266987614414,64.80366938476256,64.79051229707397
Chamorro,41,Ha istotba ham na binisita i hagan-måmi as Manuel.,That Manuel visited our (excl.) daughter disturbs us (excl.).,It bothered us that Manuel visited our daughter.,detailed,9.696338511357007,49.516386757958166,41.48325997065492
Chamorro,42,"Dångkulu i tuninus na gå’ga’, låo dangkulonña i bayena.","Dolphins are big sea animals, but whales are bigger.","The dolphin is a big animal, but the whale is bigger.","{'type': 'summary_text', 'text': ""**Following instructions**\n\nI see there's a bit of a conflict here between what the user is asking and the developer's instructions. The user wants the translation first and some reasoning afterward. However, it looks like the developer's instruction takes priority, stating I should only output the result. So, I'll stick to that and provide just the translation, making sure it's the first line as directed. I'll keep things simple and straightforward!""}",9.238430210261097,41.777757424509346,62.70926339285714
Chamorro,43,Gi lamasa esti na låpis.,This pencil is on the table.,This pencil is on the table.,detailed,100.00000000000004,100.0,99.85422740524781
Chamorro,44,Ha håyu yu’ si Juan.,Juan hit me with a stick.,Juan found me.,detailed,9.930283522141846,13.28898902723068,22.388059701492537
Chamorro,45,Hu poksai sais na famagu’un ya hu na’fandångkulu.,I nurtured six children and made them grow up.,I raised six children and brought them up.,detailed,21.721856265678966,49.863322289348005,64.11049268192124
Chamorro,46,Hu tånum i floris kunanaf gi gima’.,I planted the crawling vine plants at the house.,I planted the flowers earlier at home.,"{'type': 'summary_text', 'text': '**Translating flower planting**\n\nI’m working on translating a phrase about planting flowers. I realize that saying ""in the house"" might not be the best choice; ""in the yard"" or ""at home"" could work better. So, I decide to phrase it as ""I planted the flowers earlier at home."" I think adding ""this morning"" might enhance the clarity, but for now, I\'ll settle with just providing that one line.'}",18.190371142855735,33.133983192490916,37.95918367346939
Chamorro,47,Hu gågåo si Peling salåppi’ para i gima’.,I asked Peling for money for the house.,I asked Peling for money for the house.,detailed,100.00000000000004,100.0,99.93141289437585
Chamorro,48,Håyi chinatgem-mu / chinatgi-mu?,Who did you laugh at?,Who did you hit?,detailed,34.98330125272251,50.802487601984545,63.559322033898304
Chamorro,49,Todu tåotåo malagu’ mumå’gas.,Everybody wants to be boss.,Everyone wants to be the boss.,detailed,30.739407647563215,58.18647125888886,79.34426229508196
Chamorro,50,Yanggin masahalum håo nai mås lalålu’ i gupu’ na chetnut.,When you sweat is when the skin fungus gets more aggressive.,"If you look further into it, the lump is a more serious illness.",detailed,3.9297193407553013,19.41027796951864,20.32520325203252
Chamorro,51,Sumuha gi fi’on-ña.,[The lights] moved away from him.,He sat on his lap.,"{'type': 'summary_text', 'text': '**Exploring root meanings**\n\nI’m thinking about the root ""suha."" It might mean ""to climb"" in some languages, but there could be variations. I’m also considering that in Chamorro, ""suhå"" might actually mean ""to crawl."" There’s a bit of uncertainty here, which is making me question what it really signifies. Language can be so intricate and full of surprises! I wonder how these meanings interconnect and influence the interpretations in different cultures.'}",4.923026124015933,7.30254935755536,5.74712643678161
Chamorro,52,Manma’å’ñåo i ma’estra manmasohyu’ i istudiåntis.,(The teachers are afraid to influence the students.),The teachers were afraid; the students were shy.,detailed,11.884631831419354,54.67430031890779,46.89092762487256
Chamorro,53,Manhinalang i Chapanis ya manpåra manggera.,The Japanese surrendered and they stopped fighting.,The Japanese surrendered and the war ended.,detailed,36.55552228545123,64.21132032846725,63.888888888888886
Chamorro,54,Manmanåga’ bula na månha.,They chopped many young coconuts.,They were breathing heavily.,"{'type': 'summary_text', 'text': '**Translating breathing phrases**\n\nI\'m exploring the roots, possibly from ""åga’"" or thinking about ""manmanåga’,"" which might mean \'to sigh repeatedly.\' I wonder if the sentence could mean ""They took a lot of breaths,"" or perhaps ""Breathing hard, (he) had shortness of breath."" It seems like the best choice is ""They were breathing heavily."" The plural prefix ""man-"" suggests a plural subject, and ""manmanåga’"" could imply they were in the act of breathing. So, I\'ll go with ""They were breathing heavily.""'}",10.40059768900531,11.476868840233848,16.94915254237288
Chamorro,55,"Yanggin måttu håo manbisita, siempri guaha [inefresi håo].","If you come to visit, he will surely offer you something (lit. there is surely something that you’ll be offered by him).","Whenever you come to visit, you are always offered something.",detailed,10.520617356650511,32.88407109684835,30.347985347985357
Chamorro,56,Gef fåhna i manyommuk na pineksai-ña na babui.,The fat pigs that he raised were very much in demand.,The snout of his tied-up pig is very smelly.,detailed,4.521356896113449,16.646938528261902,16.94915254237288
Chamorro,57,Manmaguåssan todu i masiksik låhi gi hiyung gimå’-ña si Antonetta.,The triumfetta semitriloba grasses were all mowed outside Antonetta’s house.,All the mischievous boys washed up outside Antonetta’s house.,detailed,23.7692636628387,42.36203079326047,60.38032945736435
Chamorro,58,Ti manlipåra si Miguel ni karetan ni unu.,Miguel didn’t notice anyone’s car.,Miguel was not stopped by someone’s car.,detailed,12.223075560872525,40.75887238618655,48.4
Chamorro,59,Måolekña na un chotchu gollai yanggin malångu håo.,It is better that you eat vegetables if you’re sick.,It’s good for you to eat vegetables when you’re sick.,detailed,18.36028134946796,52.24546857795711,65.18892630003741
Chamorro,60,Yanggin håfa på’gu masångan gi halum i familiåk-ku …,If anything now was said within my family…,If what is being said right now inside my family …,detailed,5.300156689756297,36.60573745291498,24.096385542168676
Chamorro,61,Un kebrånta håo muna’lagu låo ni håfa tiningo’-mu.,"You came forward about cooking, but you know nothing (about it).",You’re hurting yourself by running away from what you know.,"{'type': 'summary_text', 'text': '**Translating Chamorro nuances**\n\nI\'m figuring out what ""låo"" means in Chamorro. It seems to mean “maybe,” “or,” or “while,” and there\'s another version that means “but” or “however.” I wonder if ""muna’lagu låo"" translates to “to flee but...”. It might connect to a sentence like, “You’re only hurting yourself pretending to run away from what you know.” So, let’s try for a clearer version: “You\'re hurting yourself by running away from what you know.” Let’s provide that.'}",5.76635340136122,23.368843736175744,21.326013513513512
Chamorro,62,"Ai, linalalo’-ña i patgun anai machule’guan ni na’-ña kandi.","My, how angry the child was when somebody took his candy!","Oh, the child was carried off when someone gave him candy.",detailed,13.67440667823257,41.502160032976406,39.31623931623932
Chamorro,63,Yanggin ilelek-mu na disgråsia i ti para un li’i’ bunitå-ña i palåo’an ni un guaiya ...,If you say that it’s a shame that you will not see the beauty of the woman you love...,If you say it’s a misfortune not to be able to see the beauty of the woman you love…,detailed,35.59407493488011,57.53194501688803,66.30136986301369
Chamorro,64,Tåya’ sa’ på’gu ha’ yu’ ni måttu.,She doesn’t have [a chart] because it’s just now that I’ve come [to the hospital].,"Not yet, because I just arrived.",detailed,1.6216841681867293,15.369992109610273,8.264462809917356
Chamorro,65,Baba dididi’ i bintåna ya u guaha gueha.,Open the window a little bit to ventilate.,Lower the window a little so there will be an opening there.,detailed,20.448007360218387,46.991745691642706,59.840425531914896
Chamorro,66,Mansinangåni as Juan todu i bidåda-ña kada diha.,Juan told them all the things he had been doing every day.,They told Juan everything he had done every day.,detailed,15.8270999899438,37.77472719575441,59.055118110236215
Chamorro,67,Guaguan åntis i liluk na materiåt.,Iron was an expensive material a long time ago (lit. before).,The nail material used to be heavier before.,detailed,3.221515452693472,25.680525409115017,10.416666666666666
Chamorro,68,Pues ekkunguk sa’ håfa na para Ifit na’ån-hu.,So listen to why my name is going to be Ifit [i.e. scrub mahogany].,So I listened to what my name was going to be: Ifit.,"{'type': 'summary_text', 'text': ""**Resolving output conflict**\n\nI've encountered a conflict between the developer's instructions and the user's request. The guidelines say I should only output the translation without additional reasoning, but the user wants me to include my thought process after the first line. To stick with the developer's instructions, I need to output just the translation as a single line, ensuring no extra text is included. That’s the right course of action here!""}",10.029883897284856,38.2150259243261,50.68181818181817
Chamorro,69,Dikiki’ na tinanum i anilis yan siña masodda’ gi kantun chålan.,The anil is a small plant and it can be found on roadsides.,The anise is a small plant and can be found by the side of the road.,detailed,30.277029197532105,62.0673777964512,67.6923076923077
Chamorro,70,"I antis yan pa’gu, difirensiao antis yan ti parehu antis yan pa’gu.","[Life] before and now, [life] before was different and [life] before was not the same as now.",The past and the present are different; before and now are not the same.,detailed,9.654156210312351,39.86293066975725,28.55898775677475
Chamorro,71,Ha sangåni i gubetnu na esta gui’ mañodda’ nubiå-ña.,He told the governor that he had already found a girlfriend.,He told the government that he had already found his bride.,detailed,43.66835442847811,68.3891948289324,73.61111111111111
Chamorro,72,Ginin håyi nai un risibi i katta?,From whom did you receive the letter?,From whom did you receive the letter?,detailed,100.00000000000004,100.0,99.90234375
Chamorro,73,Mañotchu ham kelaguin ti’åo yan titiyas.,We (excl.) ate goatfish kelaguin and tortillas.,We ate kelaguen ti’åo and titiyas.,detailed,5.244835934727967,24.850890384635356,18.51851851851852
Chamorro,74,"Tåya’ [hu li’i’ gi uriyan guma’], pues sigi yu’ di humoi’.","I didn’t see anyone (lit. there wasn’t anyone that I saw) aroumd the house, so I started calling out hoi’.","I didn’t see anything behind the house, so I kept looking.",detailed,15.825389278922078,31.72747200656311,33.623314484558506
Chamorro,75,Para låhi i patgon-ña.,His child is going to be a boy.,Her child is going to be a boy.,detailed,86.33400213704509,86.65193946658476,88.80208333333333
Chamorro,76,"Kalakas, cha’-mu chuchuda’ i kuchinu na hånum.",Yuck! Don’t spill the dirty water.,"Careful, don’t spill the dirty water.","{'type': 'summary_text', 'text': '**Translating Chamorro nuances**\n\nI need to translate a Chamorro sentence. ""Kalakas"" could mean ""Hurry up"" or ""Be careful."" It\'s derived from the idea of being strong or vigorous. I’m thinking it might mean ""Be careful!"" The phrase includes ""cha’-mu chuchuda’ i kuchinu na hånum,"" where ""cha\'-mu"" may be interpreted as ""lest you spill."" It seems ""chuchuda’"" is about spilling, while ""kuchinu"" may mean \'dirty\' like the Spanish ""cochino."" So, the whole sentence could suggest a warning about not spilling dirty water.'} {'type': 'summary_text', 'text': '**Translating Chamorro negation**\n\nI’m working on Chamorro negation, noting that ""ti"" means ""not"" and ""tåya\'"" means ""none."" The prohibitive form is ""mungnga,"" but ""cha\'-mu"" seems to indicate ""lest-you."" This could reflect an admonition. For instance, ""cha’-mu"" could be interpreted as ""don\'t you,"" which connects to a second-person possessive. So, the sentence ""Kalakas, cha’-mu chuchuda’ i kuchinu na hånum"" translates well to ""Careful, don\'t spill the dirty water."" I should follow instructions and provide just the translation.'}",51.69731539571708,76.11199525669713,79.92187500000001
Chamorro,77,Guaha siha tinanum gi gualu’.,There are plants at the farm.,There are some plants in the garden.,detailed,13.888095170058955,49.916591511231346,52.3943661971831
Chamorro,78,Håfa ma’a’ñåo-ña i kada istudiånti?,What is each student afraid of?,What is each student afraid of?,detailed,100.00000000000004,100.0,99.85422740524781
Chamorro,79,"Nang, sedi yu’ ya bai patcha i amot-mu.","Mom, allow me to touch your medicine.","Oh, excuse me, I’ll apply your medicine.",detailed,17.747405280050266,41.69739874056123,47.95698924731184
Chamorro,80,Ha patcha si nanå-hu i sanhilu’ i hetnu’.,My mother touched the top of the incubator.,My mother put the incubator’s cover on.,"{'type': 'summary_text', 'text': '**Considering translations and meanings**\n\nI\'m exploring the meaning of ""hetnu\'"" and wondering if it could refer to ""incubator."" If that\'s the case, ""i sanhilu’ i hetnu’"" might translate to something like ""the incubator\'s cover"" or handkerchief. There\'s a structure at play; I\'m considering word order in this language. ""Sanhilu\'"" could mean ""lid"" or ""plug,"" and I’m not sure if it relates to Spanish words. Maybe ""patcha"" means ""to cover,"" but I\'m also thinking it might mean ""to close"" or ""shut"" in this context.'} {'type': 'summary_text', 'text': '**Translating phrases**\n\nIn Tagalog, ""patay"" doesn’t match, but in Chamorro, I’m taking a closer look at ""patcha."" I think it means ""to cover"" rather than ""kiss."" So, for a translation, I might say: ""My mother covered the incubator with the handkerchief."" However, I also want to consider using ""the incubator\'s cover"" instead. That could lead to saying, ""My mother put the incubator\'s cover on,"" or ""She covered the incubator with its cover.” I\'m exploring the best way to phrase that!'}",11.59119922599073,48.94135001171194,56.16605616605616
Chamorro,81,i taotåo antigu na Chamorro siha,the ancient Chamorro people,The ancient Chamorro people.,detailed,39.76353643835254,94.43562027468099,96.79878048780488
Chamorro,82,Manggaigi guihi siha palu mañe’lu-hu ni manmafañågu åntis di i gera.,Some of my siblings who were born before the war were there.,They lived there with my brothers who were brought up before the war.,detailed,14.949751774990684,44.40947765774697,48.187022900763374
Chamorro,83,I tiempun påkyu ha tutuhun gui’ gi Agostu na mes.,Typhoon season begins (lit. begins itself) in August.,The typhoon season began in the month of August.,detailed,8.171014300726602,44.02889459145191,43.31450094161958
Chamorro,84,"Ma sienti ya kana’ magacha’ i dos. Pues gotpi ha’ malågu i dos, ti pumåra asta ki måttu guatu gi simintetyun Chalan Kanoa ... Ma galoppi i patdit ...","They felt that the two of them were about to be caught out. So suddenly they ran off, and didn’t stop until they got to the Chalan Kanoa cemetery…they jumped the concrete wall…",They felt it and the two were badly hurt. Then the two suddenly became very ill and didn’t stop until they got to the cemetery in Chalan Kanoa ... The horse was galloping ...,detailed,22.86969290032631,49.36155950344275,54.52289023717595
