Lang,Index,Source,Reference,LLM_Translation,Reasoning_Summary,BLEU,ChrF,METEOR
Korean,75,tAn mek.nunta 'y to cakkwu man kuleni?!,Why do you keep urging me to eat when I tell you I won't?!,"Hey, you keep eating all the time—why are you always like that?!",detailed,7.3525597849808575,25.979892899010494,30.42328042328043
Korean,76,Il.yoil kath.un ttay tOngmul-wen ey ka-polla chimyen snlam i koyngcang hi mnnh.la,"If you visit the zoo of a Sunday, you will find an awful lot of people there.","If you go to the zoo on a Sunday, there are a lot of people.",detailed,16.751072024155828,44.21772706992345,54.373522458628834
Korean,77,Na nun mul ul coh.a hanun kkatalk ey nul pata ey kanta,"I always go to the sea, because I am fond of the water.","Because I like water, I always go to the sea.",detailed,36.919863098247305,57.8825636763484,54.33743745432057
Korean,78,Onul hak.kyo ey oci anh.un kes ul ponni hanun ka pota,"I guess he is ill, for he is not in school today.","Seeing that he didn’t come to school today, I guess he’s doing something else.","**Translating Korean sentence**

I need to translate the Romanized Korean sentence: ""Onul hak.kyo ey oci anh.un kes ul ponni hanun ka pota."" 

Let’s break it down: ""ponni"" means ""seeing that"" or ""when I saw."" The phrase ""hanun ka pota"" indicates conjecture, like ""I guess that..."" 

The full translation could be something like: ""I guess (he/she) didn't come to school today based on what I see."" Seems like I'm narrowing it down!
**Interpreting Korean sentence**

I think the sentence ""Onul hak.kyo ey oci anh.un kes ul ponni hanun ka pota"" might correspond to the written Korean: ""오늘 학교에 오지 않은 것을 보니 한눈을 파는가 보다."" 

Interpreting it, I get: ""Seeing that (he) didn't come to school today, I guess (he) is doing something else."" 

It looks like ""하는가 보다"" means ""I guess he is doing it,"" possibly referring to skipping school. So, it seems he might be playing hooky, but it's not explicitly stated.
**Clarifying Korean translation**

I'm considering if ""hak.kyo ey oci anh.un kes ul ponni"" means ""I guess (he) is playing truant."" The Korean phrase ""학교에 오지 않은 것을 보니"" typically implies ""he must be sick."" But with ""하는가 보다,"" it seems to suggest something like ""he's doing"" without a specific action mentioned. 

It might make sense to simplify it as “Seeing that he didn't come to school today, I guess he’s up to something.” I'll go with that for the best guess translation!",7.955891555490758,41.26722781904368,43.236301369863014
Korean,79,Ne llang celi kako ce ai llang ili ola ko hay la,You go over (there) and tell that boy to come here.,"Go over there with him, and tell that kid to come here.",detailed,27.379285619165262,55.608120598573926,69.14285714285714
Korean,80,(Ne) i kes corn hay tao,"Do this for me, please.","Yes, do this for me.",detailed,27.77619034011791,51.13282191876495,80.35714285714286
Korean,81,Kim sensayng puin ul chac.e ponun cek i tps.na yo?,Don't you ever go see Mrs Kim?,Have you ever looked for Mrs. Kim?,detailed,14.25876976452075,33.55845084952621,50.11235955056179
Korean,82,Top.nunta 'nun i pota chalali panghay 'ta,He is more hindrance than help.,The heat is more of a nuisance than the snow.,"**Comparing nuisances**

I'm reflecting on the idea that the heat feels more disruptive than the snow. I want to structure this thought properly in both languages for clarity. I think it makes sense to say something like, ""The heat is rather more of a nuisance than snow,"" which flows better. This comparison helps to express how one can be more bothersome than the other, especially in certain contexts.",8.913765521398126,39.95391189150542,42.65202702702703
Korean,83,Yenge ya miil lo seykyey ey se kacang elyewun mal ita,English is really the most difficult language in the world.,English is the most difficult language in the world.,detailed,75.16501147964685,84.07571316562088,91.37614678899082
Korean,84,Hak.kyo ey kanta 'psiko na-scs.ta,He left home claiming that he was going to school.,He set out saying he was going to school.,detailed,48.61555413051454,50.57539727438156,63.4712600636585
Korean,85,ka ya'keyss.ta,I'll have to go,I should go.,detailed,15.97357760615681,10.193080466529453,20.408163265306122
Korean,86,na-ma to et.ki ka him tul.ess.ess.ta,It was hard to get even this (much).,Even I found it hard to get it.,detailed,15.270725349716185,33.00435442518979,47.325102880658434
Korean,87,Nrviin i onun tey to chwupci anh.e yo,Despite the snow it is not cold.,"Even though it’s sleeting, it isn’t cold.",detailed,10.552670315936318,31.367617709983936,30.065359477124183
Korean,88,o' lo kl' to ulds hnnlu,can neither come nor go,Come up here quickly.,detailed,0.0,13.70818064865919,10.000000000000002
Korean,89,Kongwen ey sanqpo kanun cek i iss.ta,We (do) sometimes go to the park for a walk.,I have been for a walk in the park.,detailed,15.228763726734105,34.85829968699396,44.29133858267717
Korean,90,Myech salam ina kanun ci isey yo?,Do you know how many people are going?,Do you know how many people are going?,detailed,100.00000000000004,100.0,99.93141289437585
Korean,91,Kkoch un kheni wa iph to mirs pokeyss.ta,"We won't see a leaf, much less a blossom!","I can’t even see the leaves, let alone the flowers.",detailed,4.02724819242185,16.469505895490617,12.295081967213116
Korean,92,Mly.l m:rlh.un pa chayk.im ul kakca ka motir rrilnsrvu haca,Let each one of us fulfill every responsibility we have undertaken.,Let each of us take responsibility for what we have said.,detailed,12.605968092174914,46.77004446568353,58.52864583333333
Korean,93,Kalun ci an katun ci nay inun chey an hanta,I don't care whether he goes (went) or not.,"Whether I have it or not, I don’t pretend that I do.",detailed,6.754312828675709,28.084506881458303,38.42940685045948
Korean,94,M:rs i 'ss.nun tey yo!,How tasty it is!,I have something to say.,detailed,0.0,9.25925925925926,0.0
Korean,95,Iss.nun ci eps.nun ci tuikeyss.sup.nikka,Do you know whether there are any (or not)?,Do you happen to know whether it exists or not?,detailed,12.320255516768906,43.36951527746894,53.33561996227062
Korean,96,Ku salam un t0n i iss.nun ko lo caki ka hako siph.unq il un mues ina ta halq swu iss.sup.nita,He has got money so he can do anything he wants to.,"That person, having money, can do anything he wants to do.","**Translating the phrase**

The user's request is clear: I need to provide the translation without reasoning. The sentence ""그 사람은 돈이 있는 걸로 자기가 하고 싶은 일은 무엇이나 다 할 수 있습니다"" translates to ""That person, because he has money, can do anything he wants to do."" I'll stick to just providing the translation as instructed, following the developer's guidance.",37.596635294670186,61.229506896573305,53.61402671755726
Korean,97,An mek.ullangki yo?,You're not going to eat them?,Aren’t you going to eat?,detailed,27.48254571080018,43.86176938636911,55.75
Korean,98,paywuki swipta,It's easy to learn.,It’s easy to learn.,detailed,66.87403049764218,80.60640748140749,79.34426229508196
Korean,99,Ttek khenyeng plp to 0ps.tula,"Cake? - why, we didn't even have rice!","We don't even have rice, much less rice cakes.",detailed,14.991106946711685,47.87214693056042,47.704081632653065
Korean,100,cal nass.ta,is nicely formed,It’s good-looking.,detailed,0.0,6.8493150684931505,0.0
Korean,101,nac ey,in the daytime,During the day.,detailed,15.97357760615681,38.209665874605044,16.12903225806452
Korean,102,Sam-payk wen khcnyeng sam-sip wen to nr0s Plt.keyss.tl,"Three hundred wen? - why, we won't even get thirty!","I won’t even get thirty won, let alone three hundred won.",detailed,13.065113298388567,55.8887595225522,39.89361702127659
Korean,103,"ce, tnuyil tol.a osici yo?","By the way, you're coming back tomorrow, aren't you?","Excuse me, are you coming back on Saturday?",detailed,8.639795714750207,29.799670305635534,37.58169934640523
Korean,104,"Kongpu hanula (phyenci ssunula) cam calq say""La Cps.ta",What with studying (and writing letters) I have no time to sleep.,"Because I’m studying (writing a letter), I don’t have time to sleep.",detailed,20.68720601025941,51.85301514024907,65.20927752599306
Korean,105,m6s(q) iss.nunta,…,It has style.,detailed,0.0,0.0,0.0
Korean,106,Chayk ul ilk.ull kwu,I was about to read a book when the lights went out.,I’m going to read a book.,detailed,18.448373350246094,27.31873203919113,44.64285714285715
Korean,107,Na nun mos kukeys.s.uni ne tla to kass.ta,"I can't go, but you had better go even without me.","Since I couldn’t go, your daughter went too.",detailed,7.39343948260436,19.28206350370163,18.115942028985508
