Lang,Index,Source,Reference,LLM_Translation,Reasoning_Summary,BLEU,ChrF,METEOR
Igbo,14,Àdâ mà mma,Ada is beautiful.,Ada is beautiful.,detailed,100.00000000000004,100.0,99.21875
Igbo,15,isī n’EBE,to come from a PLACE,to come from a place,detailed,66.87403049764218,62.35327172827173,99.6
Igbo,16,I kwèsì`rì` i`laÛ ùgbu à,You ought to go by now.,You ought to have gone by now.,detailed,34.57207846419411,67.10283828332543,97.441793618856
Igbo,17,Ò nwèrè onye sī ebe ahù bi a?,Did anybody come from there?,Is there anyone from that place living here?,detailed,6.27465531099474,35.41797572951701,23.80952380952381
Igbo,18,Wèta nÙke dī` mmaÛ,Bring that which is good.,Bring the good one.,detailed,11.51015341649912,34.62959163225652,25.423728813559315
Igbo,19,O` gà-àla echī,He will go tomorrow.,He will go tomorrow.,detailed,100.00000000000004,100.0,99.6
Igbo,20,Nwatà zàrà ulo à,A child swept this house.,The child swept the house.,detailed,22.957488466614326,68.4146717941899,62.5
Igbo,21,O kpòsàrà yà èkpòsa,He really threw it over.,He really threw it on him.,detailed,43.47208719449914,76.87209827186132,79.34426229508196
Igbo,22,Igwè bù ike,Unity is strength,There is strength in numbers.,detailed,16.233395773754946,53.04157301520833,56.81818181818182
Igbo,23,m/mū nà gī,I and you,I and you.,detailed,59.460355750136046,95.15349630471859,94.98207885304659
Igbo,24,Kèdu ya /ha ?,How about him/them?,How is he/she/they?,detailed,7.267884212102741,19.53606442577031,25.0
Igbo,25,Chike jèrè ahīa.,Chike went to the market!,Chike went to the market.,detailed,75.98356856515926,94.54783814110439,83.00000000000001
Igbo,26,Èbee kà o gàrà?,Where did he go to?,Where did he go?,detailed,57.89300674674101,80.44450198451517,82.03389830508473
Igbo,27,Wèrue anya gị àlà,Watch out carefully.,Look at the ground.,detailed,10.682175159905853,10.530772556932835,12.195121951219512
Igbo,28,"Ngo`zi, ò ri`bèlà igwè, o zu`Ûru`","As for Ngo`zi, she has not bought any bicycle.","Ngozi, you have eaten a lot already; that’s enough.",detailed,3.7052472057637615,19.055158130068378,7.633587786259543
Igbo,29,Ì màkwààrà ihe i nà-ème o nwe gī ?,Do you realize what you are doing to yourself?,Do you know what you are doing to yourself?,detailed,70.71067811865478,74.19700814204175,89.50617283950618
Igbo,30,"E zugbuole mmàdù, n’ohī, n’ebe à","People have tormented others, by stealing their things, here.",Someone has killed a person here at night.,detailed,4.062582855427254,16.694233281531762,8.547008547008547
Igbo,31,"O kwèsì`rì` nà o` làrà, ùgbu à","It is expected that he leaves, now.",He ought to have left by now.,detailed,9.746997877627233,17.224123681913508,28.714107365792756
Igbo,32,wèdàrù anya àlà,Watch out very carefully.,He lowered his eyes to the ground.,detailed,5.522397783539471,10.87297564743079,9.433962264150944
Igbo,33,O` gà nrī nri ahù,He must eat that food.,He will eat that food.,detailed,53.7284965911771,63.64250401015107,80.66666666666667
Igbo,34,Kèdu ole je re ù nyàahù ?,How many were there who went Yesterday?,How many people went yesterday?,detailed,13.83254362586636,44.51901545065183,62.05128205128205
Igbo,35,… àba mÛ na àcho` aÛ …,… and then I was looking for it …,… let me go in and look for it …,detailed,17.747405280050266,31.358264270706353,61.8131868131868
Igbo,36,Kemgbe ūtūtù kà ō bīàrà,He came since morning.,It has been a long time since he came.,detailed,5.522397783539471,39.99907800935988,57.38636363636363
Igbo,37,O rìrì nrī,He ate food.,He ate food.,detailed,100.00000000000004,100.0,99.21875
Igbo,38,ike kwe,perhaps,If possible.,"**Translating phrases**

I'm trying to make sense of the phrase “ike kwe,” which I think translates to something like “let strength permit” or maybe “if possible.” So, I might go with “If possible” or “As far as possible.” This feels like it captures the intention pretty well. I really want to ensure the translation reflects the original meaning accurately.",0.0,6.410256410256408,0.0
Igbo,39,Ō zūga ahīa ùgbu à,He is right now buying and selling.,He is trading now.,detailed,13.943458243384395,17.646617385276393,48.311688311688314
Igbo,40,Àda nà Uzo jèrè ahīa.,Ada and Uzo went to market.,Ada and Uzo went to the market.,detailed,59.460355750136046,83.73524299502014,97.441793618856
Igbo,41,Ì nà-àbì a kà ò bu ì naghī àbi a?,Are you coming or are you not coming?,"Are you coming, or are you not coming?",detailed,65.80370064762461,89.83283301187497,98.35843169176502
Igbo,42,O gà-ème ya.,He will do it.,He will do it.,detailed,100.00000000000004,100.0,99.6
Igbo,43,Ò jèrè ahīa?,Did he go market?,Did he/she go to the market?,detailed,14.25876976452075,58.24760565285529,60.69711538461539
Igbo,44,īkwu n’ EBE,to stand at a PLACE,to speak at a place,detailed,23.643540225079395,15.103785103785103,75.00000000000001
Igbo,45,Ò jighì motò bu ya,He did not use a car to carry it.,He did not use a car to carry him.,detailed,78.25422900366438,87.14540658915747,89.50617283950618
Igbo,46,ulo agu,the leopard’s den,the leopard’s house,detailed,55.03212081491043,74.25407532985075,79.37500000000001
Igbo,47,O jì uchè kpata ego ya,He amassed his wealth with sense (cleverly).,He earned his money through intelligence.,detailed,5.630400552901077,18.031734576947496,15.463917525773196
Igbo,48,ajo`Û ihe,bad thing,A bad thing.,detailed,31.947155212313625,92.72100013663068,85.22727272727273
Igbo,49,"O mèrè ya, òtùmàsìghì, nà ò jighī ahū",He did it in spite of the fact that he was not well.,"He did it thoughtlessly, and he didn’t use it.",detailed,12.067498571385658,22.9512712309535,26.76258992805755
Igbo,50,"O tòsìrì nà o` làrà, ùgbu à","It is expected that he leaves, now.",He should have left by now.,detailed,9.870315683072759,17.97899301767056,29.040404040404045
Igbo,51,O gbùrù ewu,He killed a goat.,He killed a goat.,detailed,100.00000000000004,100.0,99.6
Igbo,52,Òtu Sùbakwanù Ìgbò,Society for Promoting Igbo Language and Culture (SPILC),The Igbo Subakwanu Association.,detailed,3.9297526283216277,11.507342155989368,5.2631578947368425
Igbo,53,Nwatā à àmaala mma.,This child has become beautiful.,This child has become beautiful.,detailed,100.00000000000004,100.0,99.76851851851852
Igbo,54,u`nò` ewuÛ,house of goat,The goat’s house.,detailed,15.97357760615681,39.84878294561923,30.303030303030305
Igbo,55,Azù niīle bù azù,All fish are fish.,Every fish is a fish.,detailed,17.965205598154213,32.80281742686642,50.10893246187364
Igbo,56,Àdâ nwè ego,Ada has money.,Ada has money.,detailed,100.00000000000004,100.0,99.21875
Igbo,57,gī nà ya,you and they,You and him.,detailed,15.97357760615681,31.197089947089946,60.48387096774195
Igbo,58,A nà-èji ūchu àga n’ihu,People use hard work to progress.,One moves forward with perseverance.,detailed,6.870636427700047,16.482311104375384,7.246376811594203
Igbo,59,Chumo onye me re ihe a?,I wonder who did this?,"Tell me, who did this?",detailed,41.11336169005198,55.20456259426848,65.06147540983606
Igbo,60,"Kà o sìrì kwù, kà o sìrì me.","The way he said, it is the way it happened","As he said, so he did.",detailed,14.128386352314104,20.114499742795765,23.88369678089304
Igbo,61,ihīri isi,to lay the head against,pillow,detailed,0.0,3.048780487804877,0.0
Igbo,62,akwaÛ èdò,yellow cloth,Yellow cloth,detailed,49.99999999999999,87.72426647426647,93.75
Igbo,63,Ò bù gī niì dì ife à.,Is this the same old you?,It is you who did this thing.,detailed,6.567274736060396,27.81543571994109,21.12676056338028
Igbo,64,Òkeèke jèrè Kanò,Okeke went to Kano.,Okeeke went to Kano.,detailed,66.87403049764218,89.11063038457252,79.37500000000001
Igbo,65,Òlee ebe o nò ?,Where is she?,Where is he?,detailed,35.35533905932737,67.78636198074246,63.888888888888886
Igbo,66,O tòsìrì nà o laàla ùgbu à,"It is expected that he has left, by now.",He ought to have gone by now.,detailed,14.128386352314104,17.287878574076363,35.046728971962615
Igbo,67,O gà-adàpu ìte à,It will cause this pot to leak.,He will drop this pot.,"**Resolving translation conflict**

I see that the developer says I should only output the result, but the user needs the translation of the first line along with reasoning. There's a conflict because the developer's instruction is a higher priority. After figuring out the sentence ""O gà-adàpu ìte à,"" I think it translates to ""He will drop this pot."" ""O"" means he/she/it, ""gà-"" indicates the future, and ""adàpu"" suggests ""drop."" I’ll stick to just providing that translation.",13.83254362586636,30.31735257671972,40.4647435897436
Igbo,68,"Ì chò rò egwu, kà ò bù m gba, kà ò bù ò gù ?",Do you want play or a wrestle or a fight?,"You wanted a song—should I perform it, or should he read it?",detailed,3.737437943747671,22.222499958856144,37.73352999016716
Igbo,69,O ka àbi̠a ǹnyàa,He should have come yesterday.,He just came yesterday.,detailed,19.357693493908812,46.99732820118195,63.559322033898304
Igbo,70,O` gà nrī ya,He will certainly eat it.,He will eat it.,"**Translating with restrictions**

I need to follow the developer's instruction to only output the result without reasoning. However, the user wants both the translation and reasoning in the first line. Since the developer's instruction takes priority, I'll just provide the translation. My best guess for the translation is ""He will eat it"" or ""He is going to eat it,"" which in Igbo would be ""O gà nri ya.""",40.93653765389909,40.256971881979766,82.03389830508473
Igbo,71,"Ànọ nà ìse, hà pùtàrà òle?",How many do four and five add up to?,"Four and five, how many does that make?",detailed,9.980099403873663,50.52687720672473,63.469387755102034
Igbo,72,Ūzò ghèrè ònu,The door is open.,Uzo opened her mouth.,detailed,10.682175159905853,23.651582150295702,20.000000000000004
Igbo,73,Nwaànyì ahù lùrù nwoke naàbò.,That woman married two men.,That woman married two men.,detailed,100.00000000000004,100.0,99.76851851851852
Igbo,74,Ò di`bèghì` mmaÛ,It is not yet good.,It is not good yet.,detailed,35.930411196308434,60.21811521811522,85.18518518518519
Igbo,75,Agà mÙ nri nrī,I will certainly eat the food.,I will eat food.,detailed,21.414818552625785,28.16888404936598,65.58823529411765
Igbo,76,"Ò tutu tu u m u okorob i à enwe ghi nwaànyì ùgbu à, n’ihi ego",Many young men have no wives now because of money.,Many young men don’t have girlfriends nowadays because of money.,detailed,35.08439695638686,62.722679938392126,69.54520089285714
Igbo,77,Ihe gī ama si ghi Ada; ò bù kwà ya?,Ada does not love you; is it correct?,What you know is not Ada; is that so?,detailed,9.864703138979419,19.454227400804296,47.48434027076177
Igbo,78,Ndi à kò kù ǹkè m,These are also mine.,These people are not mine.,detailed,19.304869754804482,40.94609461791785,61.887254901960794
Igbo,79,(N ke à bù ) ònye?,Who (is this)?,Who is this?,detailed,23.04318198457308,46.79160287238898,54.41810344827586
Igbo,80,O gòrò nrī,He bought food.,He cooked the food.,detailed,23.643540225079395,28.06265524030297,62.33062330623306
Igbo,81,izu n’ohia,to take without permission,a week in the bush/forest,detailed,0.0,11.833553894661913,0.0
Igbo,82,Àtô̄ dì̄ mma,Three are good.,Three is good.,detailed,35.35533905932737,44.171030958648835,63.888888888888886
Igbo,83,Ó mo` Èkó.,He knows Lagos.,He knows Eko.,detailed,35.35533905932737,45.540765412908,63.888888888888886
Igbo,84,efere ntà,"a small-sized type of plate/dish (e.g., a salad plate or saucer)",small plate,detailed,0.010173418450532207,11.4148664790693,3.90625
Igbo,85,ọ bụlà,whatever it is,anything,detailed,0.0,5.952380952380952,0.0
Igbo,86,Wà à(ni`)kwadosigea?,Are they now fully prepared?,Do you support it?,detailed,8.745825313180632,6.006006006006006,8.47457627118644
Igbo,87,uri/akwu`kwo` mmu`o`,different indigenous writing systems,Spiritual book,"**Translating book genre**

I’m considering translating “spiritual book.” The phrase might suggest a genre related to spiritual literature, which aligns nicely with what I’m thinking. The use of ""uri"" could imply a type or category of books focused on spirits, but overall, “spiritual book” feels like a solid choice. It's really about conveying the essence of the genre, so I’ll go with that translation. Let’s see how it turns out!",0.0,5.256576330967276,0.0
Igbo,88,Adâ nò̄ n’ù̄lò̄,Ada is at home.,Ada is at home.,detailed,100.00000000000004,100.0,99.6
Igbo,89,"Nù̄lū onu anyī̄ o Chuukwù nù̄ù̄lū onu anyī̄ o Nù̄lū onu ànyī o Chukwù nù̄lū onu anyī̄ o, Ò̄ nwerō mʌ̀gbè ike mmàdù̄ gà-àkalī ike Chukwu Ō nwèrò̄ mgbe ike mmàdū gà-àkalī ike Chukwu Nnà nù̄lū o, onye kèle ūwà nù̄lū onu anyī̄ o Nnà nù̄lū o, onye kèle ù̄wà nù̄lū onu anyī̄ o","Hear our voices o God, hear our voices (twice) Man’s strength can never be greater than that of God (twice) Father, hear, us. The Creator of the world hear our voices (twice).","Hear our cry, O God, hear our cry, O God; is there ever a time when human strength will surpass the strength of God? Father, hear us, you who created the world.",detailed,10.83466467761997,35.62434332669396,34.67349486611124
Igbo,90,Oso ndù nà-àgwu ike.,The race for life is tiring.,Life’s race is exhausting.,detailed,9.423716574733431,27.907334211682038,63.714285714285715
Igbo,91,O jì ihe à na-èhiri isī,He uses this for laying his head on.,He used it as a pillow.,detailed,5.8689248188165335,16.061637780320645,29.040404040404045
Igbo,92,O gà-azà u̠lo à,He will sweep this house.,He will sweep this house.,detailed,100.00000000000004,100.0,99.76851851851852
Igbo,93,m/mū nà ha,I and they,I am them.,detailed,15.97357760615681,20.33730158730159,16.12903225806452
Igbo,94,gī nà ha,you and she/he,You and them.,detailed,12.44023474812678,28.630566936747858,60.48387096774195
Igbo,95,Nnukwu mmiri gà-ezò n’àbàlị.,"Heavy rain will fall, at night.",Heavy rain will fall at night.,detailed,51.54486831107658,85.21794207429778,87.57427021441488
Igbo,96,wâ sì/kwù,An unidentified person has said (Anioma dialect)…,He said.,"**Considering translation context**

I'm thinking about the phrase ""wâ sì,"" which I interpret as meaning ""he said."" I could translate it as either ""he said"" or ""he/she said,"" depending on the context. It’s interesting how small phrases can carry so much meaning and wording! I want to make sure I get it right, as translation nuances can be quite important. It's always fun to explore how languages express similar ideas!",2.6682865255867765,5.263115789000088,5.376344086021505
Igbo,97,ūnoꜜ īse,the fifth house,Five houses,"**Translating Igbo phrase**

I’m translating the Igbo phrase ""ūno īse,"" which likely means ""five houses."" In Igbo, the numeral typically comes after the noun. Here, ""ūno"" means house, and ""ise"" means five, confirming it as ""five houses."" There’s some conflict with the instruction as the developer prefers just the result without reasoning, while the user wants both. I’ll prioritize the developer's guidance and go with just the translation. So, I'll choose ""five houses.""",0.0,25.600936877022317,17.241379310344826
Igbo,98,"Àda nà Uzo, hà jèrè ahīa?",Did Ada and Uzo go to market?,Did Ada and Uzo go to the market?,detailed,66.06328636027612,84.54969469921194,97.99382716049382
Igbo,99,O jì azà u̠yo à,He usually sweeps this house.,He used this broom.,detailed,11.51015341649912,18.73998300656932,33.89830508474576
Igbo,100,O dètùrù yà èdetụ n’ire,He really touched it with the tip of his tongue.,He memorized it thoroughly.,"**Analyzing Igbo language nuances**

I’m exploring the meaning of ""ire,"" which could relate to ""sell,"" but the addition of ""n'"" makes me think it means ""in selling."" The Igbo preposition ""n'"" suggests ""in"" or ""at."" It seems ""ire"" might also indicate ""sales"" or ""selling."" So, ""n'ire"" could likely mean ""for sale."" I’m realizing ""O dètùrù yà èdetụ n’ire"" might not translate perfectly, but the focus could be on ""writing for sale"" instead. I'm considering if ""n’ire"" indicates a high tone in ""for sale.""
**Interpreting Igbo phrases**

I'm analyzing ""n'ire,"" which often means ""in the tongue,"" but I'm wondering if ""ire"" could also refer to ""language."" It could be an idiom meaning ""to swear"" or ""to promise,"" as in ""dètu na ire."" My thought process is shifting to considering ""He memorized it"" when I look at ""dètu ya èdetụ n’ire."" This could even relate to stuttering. I’m thinking about how ""He stuttered it on his tongue"" might capture the idea of struggling with speech.
**Translating Igbo phrases**

I'm trying to translate a sentence, thinking ""He pronounced it very clearly"" or ""articulated it distinctly."" In some Igbo dialects, ""dètù"" means ""to mark or write,"" linking it to the idea of ""edetụ"" as ""recording."" I ponder if ""n’ire"" implies something like ""oral tradition,"" maybe suggesting ""He recorded it verbally."" I'm thinking ""write on the tongue"" could mean ""memorize."" So, ""O dètùrù yà èdetụ n’ire"" might imply ""He memorized it thoroughly."" I’m leaning towards ""to recite"" as a final guess.
**Interpreting Igbo expressions**

I'm thinking about the phrase ""He stuck it in his mouth,"" which could imply ""He branded it on the tongue."" I consider the verb for ""lick,"" which I think might be ""rà,"" but maybe it's ""lịcha"" instead. I then decide on ""He really kept it on the tip of his tongue,"" which indicates fluency in Igbo. I'm settling on ""He committed it to memory,"" or ""He memorized it thoroughly,"" as a concise translation.",4.234348806659263,14.078329780486149,14.423076923076922
Igbo,101,O zùrù ego,He stole money.,He bought money.,detailed,35.35533905932737,37.33402947746738,63.888888888888886
Igbo,102,O bù Uzò zùrù moto ahù.,Uzo it is (he) bought the car.,It was Uzo who bought that car.,detailed,10.229197414177778,38.39568226946006,37.95918367346939
Igbo,103,ezi + okwu,truth,True,detailed,0.0,16.997907949790793,0.0
Igbo,104,O gbàrà ha egbè,He shot at them.,He shot at them with a gun.,detailed,36.55552228545123,79.29965757022846,91.32075471698113
Igbo,105,Nwata za ra ajùju à,The child who answered this question . . .,The child answered this question.,detailed,36.65113625996641,78.30726382563454,64.6551724137931
Igbo,106,O nà-àcho ya,He is looking for it.,He is looking for it.,detailed,100.00000000000004,100.0,99.76851851851852
Igbo,107,Ndi à bìà rà òriri cha,All these came to the feasting.,All these people came to the feast.,detailed,27.05411345269698,74.0548399319686,97.441793618856
Igbo,108,Ndi à bù ǹkè m ga,These are all mine.,These are the ones I will go with.,detailed,10.552670315936318,41.70654617285097,47.325102880658434
Igbo,109,O jù rù màkà òle je re u bò chì ahù ?,He asked about how many who went on that day?,He asked how many days it lasted?,detailed,11.351147109278916,33.3121026414109,47.76739356178608
Igbo,110,O meÛsigea ife nÛcha hà,He has completely done all the things expected,He has now finished all their things.,detailed,13.134549472120788,28.80558495035348,39.453125
Igbo,111,… ò` baa bu` nà o` fuÛ`sho` a,… and then he did not see it.,…it is good that he has seen this.,detailed,5.669791110976001,20.00296792092295,16.666666666666664
Igbo,112,mà ọ bụ,or,or,detailed,100.00000000000004,100.0,50.0
Igbo,113,"Uzo, ò jèrè ahīa?",Did Uzo go to market?,"Uzo, did he go to the market?",detailed,14.25876976452075,46.04687981431363,81.12874779541447
Igbo,114,Mo mo` kíákíá.,I knew quickly.,Know it immediately.,detailed,15.97357760615681,12.28697745874117,12.5
Igbo,115,"Okwu à, ò pùtàrà gīnī?",What does this statement/word mean?,"This word, what does it mean?",detailed,13.134549472120788,34.99136795887192,71.93548387096776
Igbo,116,Ònye (bù n kè à)?,Who (is this)?,Who is this?,detailed,23.04318198457308,46.79160287238898,54.41810344827586
Igbo,117,ije n’EBE,to go to a PLACE,going to a place,"**Translating and reasoning**

I see there's a bit of a conflict between what the developer says and what the user wants. The user is asking for a translation first, so I'll focus on that. The phrase ""ije n’EBE"" likely means ""going to a place,"" breaking down into ""ije"" meaning ""journey"" or ""going,"" and ""n'ebe"" meaning ""to/in a place."" So, I’ll translate it as ""going to a place."" I’ll stick to just that!",24.880469496253564,12.928933352085567,80.99489795918367
Igbo,118,Nwàanyị à nwèrè di.,This woman has a husband.,This woman has a husband.,detailed,100.00000000000004,100.0,99.76851851851852
Igbo,119,O kwùrù okwu,He spoke.,He spoke.,detailed,100.00000000000004,100.0,98.14814814814815
Igbo,120,Nwaànyi a enweghi di.,This woman has no husband.,This woman has no husband.,detailed,100.00000000000004,100.0,99.76851851851852
Igbo,121,Gèkaì` ntì`,"Please, listen to this now!","Please, listen.",detailed,28.087083270446133,55.80506693360283,43.946932006633496
Igbo,122,ò nwèrè,what’s the matter?; what’s up?,He has.,detailed,0.0,3.8246007284953776,0.0
Igbo,123,Isi okwu m̀ bụ̀ (nà),The summary of what I am saying is (that)…,My main point is (that),detailed,20.126703311713307,23.886671014688314,34.51086956521739
Igbo,124,Echèzọrò m akwụkwọ m echèzọ,I really forget my book.,I forgot my book; I forgot it.,detailed,11.339582221952005,34.76853192094127,59.04761904761906
Igbo,125,oche ogonogo,long chair,long chair,detailed,100.00000000000004,100.0,93.75
Igbo,126,O gà-èsiwanya nri mà mmadụ bìawanya,He will continue to cook more food if more people continue to come.,He will cook more food so that people will come.,"**Resolving translation conflicts**

I need to follow the developer's guidelines, which say to output only the result. However, the user wants both the translation and an explanation afterward. That's a tough spot! So, I think I have to give just the translation based on the developer's priority. The sentence ""O gà-èsiwanya nri mà mmadụ bìawanya"" translates roughly to, ""He will cook more food so that people will come.""  

I hope that helps clarify things!",16.14004534986196,42.48296459765842,38.834397810218974
Igbo,127,O nà-àtụ̀ghari ihu ya,He is turning his face away.,He is turning his face away.,detailed,100.00000000000004,100.0,99.85422740524781
Igbo,128,ezi iheÛ,a good thing,A good thing,"**Translating dialects**

I’m noticing that the trailing ""Û"" likely indicates tone or diacritic from the source. Words like ""ihé"" and ""ezi ihe"" in some dialect may mean ""correct thing"" or ""good thing."" For translation, I think I'll go with ""a good thing"" or simply ""good things."" Since there's no article included, I’ll stick with ""a good thing"" for clarity. This seems like the right approach to ensure the translation feels accurate!",55.03212081491043,85.90608465608466,98.14814814814815
Igbo,129,mmà ìse,five knives,Five knives,"**Translating Igbo phrase**

""mmà ìse"" likely translates to ""five knives.""  

I initially thought ""mmà"" could mean ""five,"" but I realized ""ìse"" is the correct word for ""five."" ""mmà"" seems to mean ""beauty"" or ""knife,"" as tone can change meanings. However, following standard ordering rules, the numeral comes after the noun in Igbo, confirming the translation. I’m feeling a bit conflicted about whether to provide reasoning, but the developer instructed to just give the result.",49.99999999999999,85.90608465608466,93.75
Igbo,130,làà n’ùdo,safe journey,Go in peace.,detailed,0.0,7.716049382716049,0.0
Igbo,131,etu o sīla dị,no matter how it is,The way it is.,detailed,21.3643503198117,17.399954963580377,37.50000000000001
Igbo,132,(Ì mèrè) ò li a?,How (are you)?,Did you do it?,detailed,10.40059768900531,11.849324451714677,16.94915254237288
Igbo,133,O mèsìrì yà èmesi,He really did it persistently.,He kept doing it.,detailed,11.51015341649912,9.24344493507421,25.423728813559315
Igbo,134,Anàtala mmadù ihe nye onye ozo,Don’t take something from someone and give to another.,Something has been collected from people and given to someone else.,detailed,5.063996506781409,41.579931616272134,47.704081632653065
Igbo,135,ànyī na ha,we and they,We and them,detailed,27.516060407455225,66.81216931216932,62.5
Igbo,136,Ìri`ri` nri n’ogè na-adí` mmá,To really eat in time is good.,Eating food at the right time is good.,detailed,29.84745896009822,46.23499152430413,59.753086419753075
Igbo,137,Àdâ jèrè Àba ù̄nyàahù̄,Ada went to Aba yesterday.,Ada went to Aba yesterday.,detailed,100.00000000000004,100.0,99.76851851851852
Igbo,138,Ihe à zìrì èzi,This is straight-forward,The right thing.,"**Translating an Igbo phrase**

I'm trying to translate the Igbo phrase ""Ihe à zìrì èzi."" It seems to feature variations in tone. ""Ihe"" likely means ""thing"" or ""what."" I'm contemplating whether ""à"" means a relative marker, like ""that,"" and how ""zìrì"" might connect to ""sent"" or ""correct."" ""Ezi"" can mean ""truth"" or ""good,"" and it's intriguing that it might also mean ""pig."" I’m noticing how diacritics can change meanings, like ""èzi"" potentially indicating ""outside."" This is quite complex!
**Translating ""ezi"" meaning**

It seems like ""ezi"" likely has a high tone, though it’s not shown with diacritics. The phrase ""ezi okwu"" appears without those markers. In this context, ""èzi"" could mean ""outside,"" but looking at ""Ihe à zìrì èzi,"" maybe it translates to ""What he sent outside?"" But wait, ""zìrì"" might mean ""showed"" instead. I realize this could be a proverb! The familiar phrase, ""Ihe à ziri ezi,"" means ""the right thing."" So, it's fitting to translate ""Ihe à zìrì èzi"" as ""The right thing.""",0.0,14.41922723219268,0.0
Igbo,139,nwatà o`ma,beautiful/good child,A good child,detailed,39.43223765116288,43.51100178393664,23.80952380952381
Igbo,140,òke dì n’ūlo gwàrà n̄ke dī n’ama nà àzu dì na ngīga,(It is) the rat in the house that told the rat outside that there is fish in the perforated fish safe.,The rat in the house told the one in the bush that there is fish in the trap.,detailed,32.63688285392194,51.02281879534254,45.12592270950934
Igbo,141,A nà-àzụ̀ta ya azụ̀ta,It is something that can really be bought,People keep buying it.,detailed,0.0,8.675259638526411,6.493506493506494
Igbo,142,"Kà ha nò n’ime òsìmìrì ahù , ebe o bu là bù mmiri m miri","When they were at sea, everywhere was water.","When they were in that river, where it was the very water I had sunk into.",detailed,9.880782578056978,50.87553886331631,53.004535147392275
Igbo,143,Ó mo` is`é`.,He is skilful.,He knows how to work.,detailed,9.652434877402245,7.799299155145929,23.80952380952381
Igbo,144,wâ jè,They went (Anīōma dialects).,They went.,detailed,16.605579150202516,28.7587651482971,38.72053872053872
Igbo,145,O tòsìrì i`laÛ ùgbu à,He ought to go now.,He ought to have left by now.,detailed,25.848657697858535,56.04801262445827,78.06451612903227
Igbo,146,Ihe à nụnwà dià riskì.,This thing is risky!,This thing is risky.,detailed,66.87403049764218,93.00541370394312,79.37500000000001
Igbo,147,ma ùma,"be extra, have remainder of",But it’s good.,detailed,0.0,3.2051282051282057,0.0
Igbo,148,EjeÛela hà akwu`kwo`,They have gone to school.,Have they gone to school?,detailed,30.213753973567677,60.78016733008993,74.33333333333336
Igbo,149,O gà-àbịa echī.,He will come tomorrow.,He will come tomorrow.,detailed,100.00000000000004,100.0,99.6
Igbo,150,Mo là àlá,I dreamt.,I lay on the ground.,detailed,9.652434877402245,12.152777777777779,30.303030303030305
